time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.62,4.0944,0.6145,-0.5107,4.172
4.64,5.776,1.1584,-0.685,5.931
4.66,5.8696,0.9188,-0.4742,5.96
4.68,3.4652,0.2989,0.2975,3.491
4.7,0.9969,-0.8135,0.9992,1.629
4.72,-0.7855,-1.5934,0.8984,1.991
4.74,-2.2866,-1.2485,0.4749,2.648
4.76,-3.9339,-0.0321,0.6255,3.983
4.78,-4.7788,1.226,0.7519,4.991
4.8,-4.4634,1.8207,0.2927,4.829
4.82,-3.2864,1.1304,0.2798,3.487
4.84,-2.3727,-0.1136,0.6933,2.474
4.86,-1.8855,-0.6667,1.2028,2.334
4.88,-1.2474,-0.6672,1.3348,1.945
4.9,-0.8983,-0.2263,0.9504,1.327
4.92,0.0291,0.3655,0.1449,0.394
4.94,1.1826,0.9509,-0.2067,1.532
4.96,1.7927,1.9194,0.2374,2.637
4.98,0.9021,1.8319,0.8059,2.195
5.0,-0.0538,-0.0964,0.138,0.177
5.02,0.7594,-0.8686,0.9644,1.504
5.04,1.0876,-0.3876,1.2467,1.699
5.06,2.7186,0.8978,0.3905,2.89
5.08,3.5517,0.5701,-1.1405,3.774
5.1,2.4103,-2.0248,-3.5186,4.721
5.12,0.1314,-2.3333,-4.9925,5.512
5.14,-1.4518,-0.1953,-2.8618,3.215
5.16,-0.8738,1.9493,-0.7452,2.262
5.18,0.7533,2.4634,-0.3357,2.598
5.2,2.362,0.4887,0.0498,2.413
5.22,3.0747,-1.3537,0.1018,3.361
5.24,2.899,-2.13,0.5338,3.637
5.26,0.8175,-1.5577,0.4032,1.805
5.28,-1.5234,-0.3515,0.6443,1.691
5.3,-2.9531,0.6167,1.2415,3.262
5.32,-3.6196,1.0423,0.8473,3.861
5.34,-2.8038,0.8721,0.5379,2.985
5.36,-1.8567,0.3671,0.256,1.91
5.38,-1.0347,-0.6293,-0.0866,1.214
5.4,-0.3024,-1.0817,-0.1479,1.133
5.42,-0.3815,-0.3124,0.2582,0.557
5.44,-0.7418,0.3509,0.5899,1.011
5.46,-0.8418,0.3578,0.8453,1.245
5.48,-0.6458,0.0579,0.9182,1.124
5.5,-0.4658,-0.1991,0.9272,1.057
5.52,-0.4881,-0.4477,0.6727,0.944
5.54,-0.6791,-0.3979,-0.381,0.874
5.56,-0.4112,-0.0083,-1.0348,1.114
5.58,-0.5404,1.2344,0.4664,1.426
5.6,0.9167,0.2876,0.0563,0.962
5.62,2.169,-0.1036,0.0329,2.172
5.64,2.2555,0.0069,0.5294,2.317
5.66,2.1515,-0.1341,1.0087,2.38
5.68,2.7948,-1.709,0.3458,3.294
5.7,3.2078,-0.8331,-2.7799,4.326
5.72,3.2976,1.1982,-2.3183,4.205
5.74,1.776,1.7448,-1.1747,2.753
5.76,-0.0497,0.2424,-0.6183,0.666
5.78,-1.6283,-1.6386,-0.5783,2.381
5.8,-3.5478,-2.3948,-0.3083,4.292
5.82,-3.8868,-1.696,0.0535,4.241
5.84,-1.5563,0.604,0.4934,1.741
5.86,0.551,2.8097,-0.0984,2.865
5.88,1.8276,3.6318,-0.742,4.133
5.9,1.7978,2.8185,-0.8256,3.443
5.92,1.1358,0.6724,0.0167,1.32
5.94,0.2002,-1.2707,0.5093,1.384
5.96,-0.814,-2.1845,0.7052,2.436
5.98,-1.356,-1.9982,1.0343,2.627
6.0,-1.3994,-1.0889,1.0634,2.068
6.02,-1.2054,-0.1051,0.8857,1.499
6.04,-0.9585,0.671,0.6345,1.331
6.06,-0.5623,0.962,0.4307,1.195
6.08,-0.2733,0.7941,0.3482,0.909
6.1,-0.1103,0.5626,0.0913,0.581
6.12,0.0024,0.4197,0.1136,0.435
6.14,0.2401,0.2013,0.3915,0.501
6.16,0.2951,-0.0552,0.5421,0.62
6.18,-0.1303,-0.0417,0.4671,0.487
6.2,-0.5818,0.0952,0.3031,0.663
6.22,-0.7189,0.4406,0.3538,0.914
6.24,-0.6074,0.4225,0.1487,0.755
6.26,-0.2931,0.2384,-0.1783,0.418
6.28,0.149,0.2667,-0.1908,0.36
6.3,0.5874,-0.1663,0.2525,0.661
6.32,0.6302,-0.6185,0.6343,1.087
6.34,0.4604,-0.8323,0.5391,1.093
6.36,0.4056,-0.4127,0.7757,0.968
6.38,0.4586,0.2519,0.5504,0.759
6.4,1.2866,0.6392,0.0623,1.438
6.42,1.6615,0.4309,-0.2936,1.741
6.44,1.0687,-0.1151,-1.3281,1.709
6.46,0.8912,-0.3179,-1.1237,1.469
6.48,0.5299,-0.4506,-0.93,1.161
6.5,0.092,-0.4872,-1.0772,1.186
6.52,-0.6766,0.1064,-1.057,1.259
6.54,-1.4179,0.7015,-0.4841,1.654
6.56,-2.6153,1.2853,0.3119,2.931
6.58,-3.1084,1.3621,1.2654,3.622
6.6,-1.8818,0.543,1.983,2.787
6.62,0.6805,-0.9653,1.3089,1.763
6.64,3.406,-2.0,-0.4673,3.977
6.66,4.0435,-2.2161,-2.4082,5.202
6.68,2.95,-1.0137,-1.5191,3.47
6.7,1.3399,0.4594,-0.4463,1.485
6.72,-0.1721,1.2778,0.0101,1.289
6.74,-1.3336,1.109,0.4644,1.796
6.76,-2.0688,0.343,0.8772,2.273
6.78,-2.2266,-0.4948,0.8754,2.443
6.8,-1.6316,-1.2376,0.8086,2.202
6.82,-0.7562,-1.4762,0.546,1.746
6.84,-0.2393,-1.1578,0.2822,1.216
6.86,-0.2782,-0.3086,0.2805,0.501
6.88,-0.8122,0.5831,0.44,1.092
6.9,-0.8904,1.0353,0.2641,1.391
6.92,-0.877,0.5907,0.1668,1.07
6.94,-0.4576,-0.3213,-0.1254,0.573
6.96,-0.3921,-0.879,-0.1342,0.972
6.98,-1.4473,-1.2633,0.0485,1.922
7.0,-2.7816,-1.1955,0.2024,3.034
7.02,-3.6651,-0.2485,0.9148,3.786
7.04,-4.3352,0.8859,1.4518,4.657
7.06,-4.3404,1.0834,1.4437,4.701
7.08,-2.9634,0.6604,1.299,3.302
7.1,-2.1291,0.6153,1.374,2.608
7.12,-1.5723,0.6436,1.3729,2.184
7.14,-1.3281,0.7262,1.7163,2.288
7.16,-1.2569,0.1214,1.69,2.11
7.18,-1.1363,-0.2498,0.7113,1.364
7.2,-1.3773,-0.4937,-0.2979,1.493
7.22,-1.7871,-0.3963,-1.7027,2.5
7.24,-0.7315,-0.7473,-3.3946,3.552
7.26,1.849,-0.6132,-4.4845,4.889
7.28,4.7541,0.4261,-3.6994,6.039
7.3,6.1811,-0.0205,-1.1322,6.284
7.32,8.1367,-3.012,-0.1633,8.678
7.34,8.4848,-4.5676,-1.2576,9.718
7.36,5.1566,-2.0979,0.398,5.581
7.38,2.4504,0.3739,1.7186,3.016
7.4,0.599,1.0038,0.5487,1.291
7.42,1.2228,0.6262,-0.9268,1.657
7.44,1.7882,0.3628,-1.8939,2.63
7.46,1.5133,-0.065,-2.0805,2.573
7.48,1.2103,-0.5078,-1.7647,2.199
7.5,0.7703,-0.4812,-1.1385,1.456
7.52,-0.3133,0.1449,0.0505,0.349
7.54,-1.61,0.3861,1.2154,2.054
7.56,-2.8735,0.0373,1.6764,3.327
7.58,-2.9622,-0.4687,0.8804,3.126
7.6,-2.0319,-0.1304,0.1411,2.041
7.62,-1.1105,0.6617,0.2571,1.318
7.64,-0.6681,0.7067,0.3216,1.024
7.66,-1.079,0.0366,0.0405,1.08
7.68,-1.6107,-0.5469,0.1148,1.705
7.7,-1.9604,-0.7102,1.0042,2.314
7.72,-2.1895,-0.5812,1.3101,2.617
7.74,-2.189,-0.32,0.8006,2.353
7.76,-1.987,0.0605,0.3371,2.016
7.78,-1.9728,0.107,-0.0107,1.976
7.8,-1.6223,-0.1012,-0.0938,1.628
7.82,-1.1798,0.5897,0.4192,1.384
7.84,-1.8278,1.1608,1.1986,2.475
7.86,-2.7799,0.4021,1.3972,3.137
7.88,-2.8556,-0.5115,1.5892,3.308
7.9,-2.2755,-1.1943,1.4368,2.944
7.92,-1.3989,-1.5059,0.5285,2.122
7.94,-0.6368,-1.3695,-0.9564,1.788
7.96,0.7506,-0.2227,-1.8134,1.975
7.98,1.7783,1.0188,-2.184,2.995
8.0,3.323,0.372,-1.5005,3.665
8.02,3.3418,-0.8267,-1.2703,3.669
8.04,2.8513,-0.7669,-2.3754,3.79
8.06,2.4237,1.0206,-1.6671,3.114
8.08,1.9516,2.8802,-0.6715,3.543
8.1,1.9004,3.2752,-0.4655,3.815
8.12,2.2703,1.8455,-0.3609,2.948
8.14,2.77,0.0712,-0.5949,2.834
8.16,3.3828,-0.945,-0.8057,3.604
8.18,3.3432,-1.212,-1.1701,3.744
8.2,2.4199,-0.3455,-1.0177,2.648
8.22,1.3355,0.3284,-0.503,1.464
8.24,0.0313,0.8165,0.0504,0.819
8.26,-1.3218,1.0882,0.4475,1.77
8.28,-1.8049,0.7701,0.7792,2.111
8.3,-1.6395,-0.2146,0.9637,1.914
8.32,-1.1819,-1.6014,0.5034,2.053
8.34,-1.0138,-2.4725,0.24,2.683
8.36,-1.482,-2.0951,0.0521,2.567
8.38,-2.4179,-0.4576,0.0912,2.463
8.4,-3.9211,0.7934,0.5185,4.034
8.42,-5.3501,1.5802,1.116,5.689
8.44,-5.4951,1.6572,2.6904,6.339
8.46,-6.1319,0.6595,1.3334,6.31
8.48,-4.0273,-2.0647,-0.3565,4.54
8.5,-1.1296,-2.3571,2.075,3.337
8.52,0.0096,-1.7073,1.9234,2.572
8.54,1.8469,-1.1537,2.3169,3.18
8.56,2.2345,-0.7025,1.9668,3.059
8.58,1.2715,-1.5005,0.8631,2.148
8.6,0.3114,-1.4125,0.7024,1.608
8.62,-0.0969,-0.9403,1.3617,1.658
8.64,-0.3433,-0.6495,-0.3808,0.827
8.66,0.7949,0.1435,-1.8915,2.057
8.68,2.0201,1.1908,-3.1924,3.961
8.7,2.5025,1.9337,-2.3724,3.953
8.72,3.2779,0.1869,-1.8241,3.756
8.74,6.1914,-2.5152,-0.6745,6.717
8.76,7.5462,-3.0061,-0.0642,8.123
8.78,5.2465,-2.2082,0.5739,5.721
8.8,3.1589,-0.5982,1.3955,3.505
8.82,1.6143,0.3659,0.6428,1.776
8.84,0.791,0.6683,-0.7612,1.285
8.86,0.6155,0.4722,-1.1873,1.418
8.88,0.599,0.0119,-0.7389,0.951
8.9,0.0233,-0.2874,-0.6483,0.709
8.92,-0.9742,-0.1507,-0.3239,1.038
8.94,-1.9416,0.2258,0.11,1.958
8.96,-2.3981,0.6677,0.5369,2.547
8.98,-2.3556,0.4491,0.9575,2.582
9.0,-1.779,-0.4329,0.7621,1.983
9.02,-1.342,-0.6229,0.3693,1.525
9.04,-0.7003,-0.3595,0.3078,0.845
9.06,-0.2821,0.2946,0.1392,0.431
9.08,-0.4209,0.6433,0.4976,0.916
9.1,-1.0112,0.683,0.5911,1.356
9.12,-2.6215,0.2853,0.4146,2.669
9.14,-4.0382,-0.1255,1.3363,4.255
9.16,-4.07,-0.6869,2.2169,4.685
9.18,-3.1595,-1.0143,1.0888,3.492
9.2,-2.1508,-1.2862,0.7519,2.616
9.22,-1.4557,-0.97,0.3225,1.779
9.24,-1.2564,-0.112,-0.2423,1.284
9.26,-1.2016,0.7317,-0.0115,1.407
9.28,-1.0281,1.1174,0.4633,1.588
9.3,-1.2776,0.9978,0.0292,1.621
9.32,-0.8995,0.3529,-0.4928,1.085
9.34,-0.0033,-0.6103,-0.364,0.711
9.36,0.4119,-1.63,-2.0933,2.685
9.38,0.6189,-1.5256,-2.3802,2.894
9.4,0.4261,-0.2586,-1.8364,1.903
9.42,3.4889,2.6302,-0.7768,4.438
9.44,6.6877,3.5868,-0.561,7.61
9.46,8.4659,2.2548,-2.7456,9.181
9.48,5.7901,1.5537,-0.2812,6.002
9.5,3.9869,-0.1735,0.6859,4.049
9.52,2.2926,-0.947,0.1184,2.483
9.54,1.6454,-1.023,0.0785,1.939
9.56,1.156,0.0518,0.2997,1.195
9.58,0.745,0.8635,0.1518,1.151
9.6,0.4326,0.9029,-0.4043,1.08
9.62,-0.1359,0.6667,-0.4107,0.795
9.64,-1.0758,0.2044,-0.3066,1.137
9.66,-2.1045,-0.0714,0.2524,2.121
9.68,-3.1081,-0.0506,0.4692,3.144
9.7,-3.5835,-0.2191,0.7962,3.677
9.72,-3.3938,-0.7345,1.0502,3.628
9.74,-2.5715,-1.0188,0.6466,2.841
9.76,-1.6057,-1.1748,-0.0473,1.99
9.78,-1.6182,-1.0166,-0.5487,1.988
9.8,-2.0539,-0.555,0.2216,2.139
9.82,-2.5922,0.0025,0.8436,2.726
9.84,-2.9077,-0.2843,0.8937,3.055
9.86,-2.5864,-0.1666,0.8272,2.721
9.88,-1.9963,0.7402,0.1928,2.138
9.9,-1.2638,1.1572,-0.2977,1.739
9.92,-0.1375,0.8734,-0.3219,0.941
9.94,0.1225,0.7023,-0.5066,0.875
9.96,-0.5521,0.4614,-0.625,0.953
9.98,-0.8007,0.3024,-1.4443,1.679
