time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.6,-0.341,0.758,-1.2986,1.542
2.62,1.0445,1.2468,-0.7856,1.806
2.64,2.8576,0.774,-0.289,2.975
2.66,3.2534,-0.2748,-1.6431,3.655
2.68,2.7612,-0.578,-2.4669,3.748
2.7,1.7178,-0.347,-1.9848,2.648
2.72,2.0242,0.1863,-2.0225,2.868
2.74,3.0022,0.8211,-0.0056,3.112
2.76,3.0407,0.2974,0.3432,3.074
2.78,2.6973,-0.0261,0.5953,2.762
2.8,1.9736,-0.2934,0.5782,2.077
2.82,1.9858,-0.6664,0.2338,2.108
2.84,1.7648,-0.5342,-0.5574,1.926
2.86,0.8653,-0.5656,-0.6648,1.229
2.88,0.046,-0.415,0.0036,0.418
2.9,-1.1554,-0.3389,0.2803,1.236
2.92,-1.9165,-0.2486,0.4521,1.985
2.94,-2.4745,0.0562,0.3436,2.499
2.96,-2.377,0.3406,0.3711,2.43
2.98,-2.2881,0.7937,0.3956,2.454
3.0,-1.8879,0.7732,0.9866,2.266
3.02,-1.5374,0.019,1.0222,1.846
3.04,-1.881,-0.6335,0.7475,2.121
3.06,-2.475,-0.8462,0.6503,2.695
3.08,-2.1136,-0.8003,1.1547,2.538
3.1,-1.4203,-0.3258,1.0976,1.824
3.12,-0.7608,0.1534,0.568,0.962
3.14,-0.8774,0.2903,0.1884,0.943
3.16,-0.9876,0.2615,0.0175,1.022
3.18,-0.8334,0.2579,-0.0025,0.872
3.2,-0.3292,0.3683,0.1146,0.507
3.22,-0.2859,0.5109,0.3489,0.682
3.24,-0.6151,0.8716,0.2232,1.09
3.26,-1.0129,0.7664,0.6043,1.407
3.28,-1.4429,0.1155,-0.064,1.449
3.3,-1.4841,-0.6957,0.0322,1.639
3.32,-1.7212,-0.5645,-1.1474,2.144
3.34,-0.4262,0.2448,-1.841,1.905
3.36,-0.0581,0.2042,-1.9536,1.965
3.38,1.6377,-0.3109,-1.8136,2.463
3.4,3.2048,-0.4029,-1.5646,3.589
3.42,4.313,-0.4463,-1.2341,4.508
3.44,4.0722,0.0646,-1.0195,4.198
3.46,2.8685,0.4728,-0.773,3.008
3.48,1.6237,0.4437,-0.0894,1.686
3.5,0.6808,0.2022,0.3569,0.795
3.52,0.4096,-0.4465,0.2847,0.669
3.54,0.8022,-1.2438,0.3775,1.527
3.56,1.0638,-1.9609,0.4395,2.274
3.58,0.9691,-1.7988,0.1233,2.047
3.6,0.636,-0.3168,-0.4755,0.855
3.62,0.334,1.1309,-0.4077,1.248
3.64,0.1548,1.8968,-0.08,1.905
3.66,-0.0183,1.4409,0.188,1.453
3.68,-0.0863,0.314,0.3018,0.444
3.7,-0.3096,-0.7321,0.3876,0.884
3.72,-1.2987,-1.129,0.4461,1.778
3.74,-1.9211,-1.1724,0.4939,2.304
3.76,-2.0632,-0.623,1.0304,2.389
3.78,-2.1768,0.1201,0.8911,2.355
3.8,-1.999,0.5946,0.7141,2.204
3.82,-1.418,0.8467,0.297,1.678
3.84,-0.8851,1.0656,0.1041,1.389
3.86,-1.1728,0.8596,-0.0699,1.456
3.88,-1.3027,0.533,-0.3488,1.45
3.9,-1.3753,0.1052,0.1539,1.388
3.92,-1.1106,0.0421,0.6557,1.29
3.94,-1.4227,-0.026,0.2615,1.447
3.96,-1.5803,-0.0181,0.0928,1.583
3.98,-1.457,-0.0407,0.3564,1.501
4.0,-1.4989,-0.2082,0.682,1.66
4.02,-0.77,-0.389,0.7769,1.161
4.04,-0.6142,-0.2104,0.1116,0.659
4.06,-0.1215,0.067,-0.4348,0.456
4.08,-0.2414,0.5506,-1.5659,1.677
4.1,1.1129,0.6503,-2.7868,3.07
4.12,3.0952,0.1839,-2.4061,3.925
4.14,4.1242,-0.1334,-2.1293,4.643
4.16,4.0992,-0.361,-1.5639,4.402
4.18,2.7124,-0.0397,-0.4243,2.746
4.2,1.0231,0.332,-1.1823,1.598
4.22,0.9056,1.3326,-1.4392,2.16
4.24,1.8556,1.7805,0.1382,2.575
4.26,2.7623,0.6393,0.4181,2.866
4.28,2.2951,-0.7778,0.3292,2.446
4.3,1.6215,-1.8272,0.1294,2.446
4.32,1.1232,-1.9783,-0.3875,2.308
4.34,0.7426,-1.3467,-0.2874,1.565
4.36,0.1774,-0.2969,-0.022,0.347
4.38,-0.8346,0.4092,0.2704,0.968
4.4,-2.0346,0.7932,0.5007,2.24
4.42,-3.298,0.9164,0.5676,3.47
4.44,-3.4081,0.5941,0.8892,3.572
4.46,-2.5909,0.2843,1.1943,2.867
4.48,-2.0015,0.0191,1.0145,2.244
4.5,-1.8351,-0.3126,0.6882,1.985
4.52,-1.2912,-0.7519,0.7497,1.672
4.54,-1.0471,-0.8334,0.7765,1.547
4.56,-0.9895,-0.8714,0.4602,1.397
4.58,-1.2544,-0.8488,0.0289,1.515
4.6,-1.7276,-0.7747,-0.031,1.894
4.62,-2.6866,-0.4165,0.0087,2.719
4.64,-2.3269,0.1185,0.762,2.451
4.66,-1.8223,0.6011,1.1318,2.228
4.68,-1.5675,0.7742,1.0259,2.027
4.7,-0.6652,0.6821,0.7607,1.219
4.72,0.2238,0.714,0.3359,0.82
4.74,1.1441,0.6233,0.1249,1.309
4.76,1.6213,0.9345,0.0091,1.871
4.78,1.8345,0.8955,-0.6902,2.155
4.8,1.5382,0.042,-1.1428,1.917
4.82,1.4303,-0.517,-1.8867,2.423
4.84,2.0438,-0.9319,-2.4584,3.33
4.86,2.491,-0.8489,-2.2515,3.463
4.88,2.6934,-0.0548,-1.5957,3.131
4.9,2.6637,0.2704,-0.9301,2.834
4.92,2.4272,0.0241,-0.4036,2.461
4.94,2.252,-0.5025,-0.3957,2.341
4.96,1.8051,-0.7989,-0.5216,2.042
4.98,1.2673,-1.0938,-0.4231,1.727
5.0,0.4085,-0.8091,-0.6004,1.087
5.02,-0.6964,-0.1717,-0.1903,0.742
5.04,-1.5501,0.3147,-0.202,1.595
5.06,-1.8434,0.6566,0.368,1.991
5.08,-1.7668,0.7862,1.0661,2.208
5.1,-1.7475,0.7409,1.5153,2.429
5.12,-1.8135,0.7294,1.3565,2.379
5.14,-1.728,0.2788,1.6741,2.422
5.16,-0.6219,-1.2971,1.4991,2.078
5.18,1.1058,-2.0414,0.4472,2.364
5.2,2.234,-2.3921,-0.4327,3.302
5.22,0.9979,-1.0087,-0.2424,1.439
5.24,-0.9375,0.9344,0.5408,1.43
5.26,-2.0811,1.914,1.4159,3.162
5.28,-3.2838,2.0725,1.1245,4.043
5.3,-3.583,1.301,1.0247,3.947
5.32,-2.7023,0.0106,0.4487,2.739
5.34,-1.2247,-0.7991,-0.2372,1.481
5.36,0.0583,-0.9558,-0.6851,1.177
5.38,0.9746,-0.7529,-0.3504,1.28
5.4,0.8439,-0.8079,-0.1131,1.174
5.42,0.9219,-0.9491,0.0429,1.324
5.44,0.5937,-0.7396,0.0969,0.953
5.46,-0.2592,-0.3112,1.1222,1.193
5.48,-1.2638,-0.1816,0.2064,1.293
5.5,-0.9759,-0.3293,-0.4998,1.145
5.52,-0.0652,0.0729,-2.1065,2.109
5.54,1.3001,-0.0646,-2.9316,3.208
5.56,2.5036,-0.3795,-1.6948,3.047
5.58,1.2004,-0.6667,-2.6852,3.016
5.6,0.6863,-0.219,-2.0616,2.184
5.62,0.5047,0.603,-0.6487,1.019
5.64,0.9325,1.261,-0.9362,1.827
5.66,2.9773,2.4838,-1.4234,4.13
5.68,4.7771,3.1398,0.3044,5.725
5.7,5.0011,1.9579,0.0911,5.371
5.72,3.2955,-0.6942,-0.6735,3.434
5.74,1.4012,-2.0416,0.2543,2.489
5.76,0.5756,-2.307,0.1779,2.384
5.78,0.2933,-1.6139,-0.1101,1.644
5.8,-0.6113,-0.4441,0.503,0.908
5.82,-1.6831,0.3585,1.0222,2.002
5.84,-2.8777,0.5474,1.0452,3.11
5.86,-3.276,0.3899,0.946,3.432
5.88,-2.5611,0.1448,0.8903,2.715
5.9,-1.8204,0.1108,0.8167,1.998
5.92,-1.672,0.3242,0.3328,1.735
5.94,-1.1615,0.4101,0.274,1.262
5.96,-0.6778,0.2837,0.3334,0.807
5.98,-0.8465,-0.2135,-0.1443,0.885
6.0,-0.0538,-0.6109,-1.5964,1.71
6.02,1.3558,-0.7485,-1.2408,1.984
6.04,2.7128,-0.8392,-0.6352,2.91
6.06,2.5592,-0.7282,0.2193,2.67
6.08,1.77,-0.4143,1.1125,2.131
6.1,1.6273,-0.001,0.9985,1.909
6.12,1.2911,-0.0835,-0.1282,1.3
6.14,1.3937,0.3491,-1.2515,1.905
6.16,1.6615,0.9541,-2.562,3.199
6.18,1.305,0.4968,-2.2123,2.616
6.2,0.2725,0.2963,-1.4482,1.503
