time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.0,-2.9524,-0.062,-0.0368,2.953
0.02,-3.8361,0.0544,-0.3872,3.856
0.04,-4.2838,0.3704,-0.687,4.354
0.06,-4.4413,0.7137,-0.349,4.512
0.08,-4.3394,0.6382,-0.0013,4.386
0.1,-4.3958,0.3885,0.6861,4.466
0.12,-4.4641,-0.0392,2.0032,4.893
0.14,-4.1074,-0.3591,2.5858,4.867
0.16,-3.1854,-0.6058,1.7792,3.699
0.18,-2.2927,-0.7203,1.1916,2.682
0.2,-1.45,-0.42,0.4276,1.569
0.22,0.0015,0.0866,0.6752,0.681
0.24,0.7628,0.5184,-0.4165,1.012
0.26,1.28,1.0489,-1.6089,2.308
0.28,2.62,2.5172,-0.7438,3.709
0.3,3.7624,2.4732,0.1186,4.504
0.32,4.1525,-0.4207,-2.1509,4.695
0.34,5.091,-2.0466,-2.5816,6.064
0.36,6.3075,-0.5641,-1.1744,6.441
0.38,5.6333,1.8289,1.2284,6.049
0.4,4.995,1.6444,0.8891,5.333
0.42,4.3766,-0.6716,-0.4672,4.452
0.44,2.7064,-1.9926,-0.407,3.385
0.46,0.9566,-0.9379,0.6894,1.507
0.48,-1.0202,1.0762,0.8583,1.713
0.5,-1.9469,1.4837,0.2361,2.459
0.52,-2.3356,0.6591,0.0128,2.427
0.54,-2.3753,-0.4565,0.0312,2.419
0.56,-2.4313,-1.0419,-0.2236,2.655
0.58,-2.6515,-0.756,-0.4355,2.791
0.6,-2.8857,-0.0445,-0.219,2.894
0.62,-2.7326,0.437,-0.0245,2.767
0.64,-2.539,0.7065,0.1091,2.638
0.66,-3.1711,0.4204,-0.1829,3.204
0.68,-3.7914,-0.5197,-0.1099,3.828
0.7,-3.7747,-1.1386,0.9302,4.051
0.72,-3.5085,-0.8223,1.3469,3.847
0.74,-2.8147,-0.0677,0.4477,2.851
0.76,-1.6427,0.4273,0.2269,1.712
0.78,-1.078,0.4371,1.3094,1.751
0.8,-1.225,0.0881,1.8162,2.192
0.82,-1.2972,-0.2457,0.4493,1.395
0.84,0.1809,-0.5948,-0.3782,0.728
0.86,2.629,-0.7785,-1.2646,3.019
0.88,3.7252,-1.1034,-2.8851,4.839
0.9,4.6415,-1.2326,-2.4891,5.409
0.92,3.7679,0.3847,-0.5634,3.829
0.94,2.0345,1.2861,0.5011,2.459
0.96,2.7157,-0.4976,-0.7331,2.857
0.98,5.1058,-2.7602,-1.3456,5.958
1.0,6.1774,-2.6546,-0.617,6.752
1.02,5.1416,-0.5728,1.1718,5.304
1.04,2.8599,1.0852,2.1276,3.726
1.06,0.6461,0.5392,1.231,1.491
1.08,-0.3762,-1.1111,-0.4315,1.25
1.1,-1.2226,-1.2317,-1.3291,2.186
1.12,-1.6072,-0.2323,-0.7177,1.775
1.14,-2.3043,0.8133,0.2101,2.453
1.16,-3.0203,1.225,0.2127,3.266
1.18,-3.4757,0.926,0.1639,3.601
1.2,-3.1727,0.3153,0.1469,3.192
1.22,-2.6069,-0.1276,0.0506,2.611
1.24,-2.8392,-0.2744,-0.0282,2.853
1.26,-4.0084,-0.0657,0.8718,4.103
1.28,-5.1361,0.2311,2.062,5.539
1.3,-4.7353,0.32,2.105,5.192
1.32,-2.8967,-0.2305,0.5482,2.957
