time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.006881,-0.1866,-0.1011,0.0366,0.215
0.007787,-0.2210,-0.0974,0.0214,0.243
0.008398,-0.2528,-0.1212,0.0092,0.281
0.009052,-0.2725,-0.1198,0.0373,0.300
0.010215,-0.2636,-0.1431,0.0323,0.302
0.015213,-0.2260,-0.1339,0.0369,0.265
0.019443,-0.2363,-0.0926,0.1050,0.275
0.025419,-0.2660,-0.0316,0.1715,0.318
0.031769,-0.2815,-0.0270,0.2471,0.376
0.034380,-0.2614,0.0077,0.2715,0.377
0.039209,-0.2628,0.0555,0.2445,0.363
0.050647,-0.2876,0.0725,0.1829,0.348
0.051264,-0.2545,0.0397,0.1884,0.319
0.054420,-0.2166,0.0432,0.1808,0.285
0.072945,-0.1953,0.0369,0.0506,0.205
0.073559,-0.1733,0.0410,-0.0246,0.180
0.074047,-0.1246,0.0760,-0.0331,0.150
0.074721,-0.1140,0.0630,-0.0103,0.131
0.079861,-0.0988,0.0588,-0.0517,0.126
0.083819,-0.0643,0.0292,-0.0658,0.097
0.089087,-0.0394,0.0383,-0.0765,0.094
0.094635,-0.0312,-0.0055,-0.0768,0.083
0.099284,-0.0495,-0.0022,-0.0746,0.090
0.104305,-0.0701,-0.0010,-0.0053,0.070
0.110754,-0.0767,0.0049,0.0035,0.077
0.114004,-0.1049,0.0343,0.0121,0.111
0.118833,-0.1066,0.0328,-0.0223,0.114
0.123822,-0.0913,0.0630,-0.0535,0.123
0.132018,-0.0710,0.0505,-0.0627,0.107
0.133577,-0.0506,0.0489,-0.0307,0.077
0.139023,-0.0568,0.0619,0.0130,0.085
0.151592,-0.0272,0.0404,0.0363,0.061
0.152172,0.0021,0.0404,0.0914,0.100
0.153501,0.0023,-0.0027,0.1422,0.142
0.159245,-0.0386,0.0104,0.1849,0.189
0.163766,-0.0580,0.0436,0.2061,0.219
0.168542,-0.0630,0.0358,0.2461,0.257
0.173545,-0.0993,0.0385,0.2891,0.308
0.178499,-0.1262,0.0215,0.2802,0.308
0.183929,-0.1672,0.0181,0.2694,0.318
0.188745,-0.1841,0.0222,0.2714,0.329
0.193157,-0.1576,-0.0052,0.2422,0.289
0.198558,-0.1693,0.0083,0.2154,0.274
0.203274,-0.1588,0.0016,0.2466,0.293
0.213134,-0.1460,-0.0262,0.2638,0.303
0.213806,-0.1020,-0.0442,0.2037,0.232
0.218531,-0.1459,-0.0511,0.0989,0.184
0.234224,-0.1338,0.0162,-0.0142,0.136
0.235058,-0.1085,0.1112,-0.1225,0.198
0.235693,-0.1226,0.1384,-0.1628,0.246
0.238148,-0.1554,0.0940,-0.1967,0.268
0.243420,-0.1999,0.0934,-0.2874,0.362
0.247959,-0.2267,0.0635,-0.2577,0.349
0.253077,-0.2011,0.0530,-0.2204,0.303
0.258632,-0.1735,0.0342,-0.1525,0.233
0.263348,-0.1156,0.0221,-0.0803,0.142
0.268511,-0.0586,0.0138,-0.0421,0.073
0.274592,-0.0285,-0.0128,0.0062,0.032
0.277837,0.0178,-0.0081,0.0328,0.038
0.282959,0.0205,0.0159,0.0968,0.100
0.287767,0.0106,0.0239,0.1551,0.157
0.293313,0.0263,0.0463,0.2305,0.237
0.297917,0.0797,0.0271,0.3247,0.335
0.303218,0.1201,-0.1047,0.2970,0.337
0.312694,0.1389,-0.1633,0.2483,0.328
0.313556,0.1390,-0.1266,0.2707,0.330
0.317874,0.0671,-0.0384,0.3461,0.355
0.331386,0.0020,-0.0011,0.4500,0.450
0.331810,-0.0544,0.0090,0.5015,0.505
0.332669,-0.0680,-0.0034,0.5201,0.525
0.337873,-0.0599,-0.0386,0.4888,0.494
0.342698,-0.0370,-0.0282,0.4572,0.460
0.347930,-0.0373,-0.0287,0.4417,0.444
0.352407,-0.0348,0.0159,0.4701,0.472
0.357706,-0.0466,0.0490,0.4714,0.476
0.363232,-0.0916,0.0501,0.4678,0.479
0.367636,-0.1266,0.0890,0.4647,0.490
0.373277,-0.1394,0.0791,0.4622,0.489
0.377198,-0.1662,0.0823,0.4365,0.474
0.382622,-0.1636,0.1119,0.4298,0.473
0.387391,-0.1197,0.0601,0.3614,0.385
0.392289,-0.0581,0.0349,0.2888,0.297
0.397608,-0.1580,0.1222,0.2311,0.305
0.402457,-0.2537,0.1203,0.2924,0.405
0.410958,0.0622,-0.0723,0.3323,0.346
0.412956,0.2402,-0.1878,0.3109,0.435
0.416995,0.1237,-0.0459,0.2920,0.320
0.437027,-0.1688,0.1039,0.4036,0.450
0.437606,-0.1551,-0.0517,0.4032,0.435
0.438111,-0.0480,-0.0615,0.2889,0.299
0.438869,-0.0734,0.0350,0.1758,0.194
0.441853,-0.1110,0.0488,0.1338,0.181
0.448230,-0.0640,0.0063,-0.0474,0.080
0.452461,-0.0001,-0.0035,-0.1866,0.187
0.457489,0.0368,-0.0174,-0.1641,0.169
0.462450,0.0223,0.0223,-0.1490,0.152
0.467041,-0.0168,0.0515,-0.0555,0.078
0.472165,-0.0338,0.0684,0.0783,0.109
0.476706,-0.0774,0.1157,0.1640,0.215
0.482370,-0.1100,0.1283,0.1347,0.216
0.486721,-0.0975,0.0132,0.2947,0.311
0.491589,-0.0046,0.0236,0.1161,0.119
0.496498,0.0351,0.0866,-0.2660,0.282
0.501658,-0.0557,0.1376,-0.1213,0.192
0.507764,-0.1357,0.1535,0.1377,0.247
0.511669,-0.1520,0.1672,0.4562,0.509
0.516118,-0.1319,0.1859,0.4144,0.473
0.528002,-0.1632,0.1540,0.3747,0.437
0.528406,-0.2317,0.1836,0.3518,0.459
0.533185,-0.2201,0.2356,0.3995,0.513
0.537178,-0.2860,0.2506,0.4559,0.594
0.541239,-0.3117,0.2724,0.5269,0.670
