time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.005361,-0.1220,-0.0059,-0.1962,0.231
0.006071,-0.2948,0.0216,-0.1346,0.325
0.006563,-0.4099,0.0328,-0.1081,0.425
0.007266,-0.4898,0.0548,-0.0810,0.499
0.015835,-0.5646,0.0557,0.0005,0.567
0.016901,-0.5298,-0.1020,0.0244,0.540
0.026286,-0.5039,-0.1629,0.0113,0.530
0.026965,-0.5192,-0.0464,0.0929,0.529
0.032037,-0.4959,0.0218,0.1310,0.513
0.041724,-0.4048,0.0226,0.0840,0.414
0.042115,-0.3579,-0.0238,-0.0102,0.359
0.047468,-0.3327,-0.0267,-0.1118,0.352
0.051947,-0.2650,-0.0279,-0.1617,0.312
0.057849,-0.2222,-0.0033,-0.1830,0.288
0.061761,-0.1872,0.0261,-0.1791,0.260
0.067132,-0.1250,0.1009,-0.2245,0.276
0.075809,-0.0673,0.2010,-0.2756,0.348
0.083573,-0.0017,0.2503,-0.2941,0.386
0.084409,0.0816,0.2921,-0.3278,0.447
0.107640,0.1552,0.3322,-0.3284,0.492
0.108319,0.1965,0.2923,-0.2986,0.462
0.108811,0.2672,0.2845,-0.2417,0.459
0.109298,0.2767,0.2751,-0.1620,0.422
0.109772,0.2590,0.2472,-0.1184,0.377
0.116654,0.2633,0.1995,-0.0203,0.331
0.117150,0.2581,0.1542,0.0677,0.308
0.121617,0.2462,0.0368,0.1048,0.270
0.126870,0.1933,-0.0229,0.1224,0.230
0.131738,0.1595,-0.0687,0.1292,0.216
0.137982,0.1022,-0.1064,0.1807,0.233
0.141463,0.0487,-0.1348,0.1635,0.217
0.146767,0.0015,-0.1809,0.1309,0.223
0.151645,-0.0472,-0.2145,0.1213,0.251
0.156952,-0.0511,-0.2321,0.0940,0.256
0.161117,-0.0860,-0.2828,0.0403,0.298
0.166468,-0.1017,-0.3133,-0.0236,0.330
0.174512,-0.1260,-0.3084,-0.0468,0.336
0.177254,-0.1435,-0.3409,-0.0610,0.375
0.181254,-0.1426,-0.3285,-0.1210,0.378
0.193297,-0.1475,-0.2771,-0.1089,0.332
0.193897,-0.1375,-0.2335,-0.1402,0.305
0.195992,-0.1458,-0.2060,-0.1593,0.298
0.201260,-0.1253,-0.1839,-0.1809,0.287
0.206361,-0.1551,-0.1231,-0.2018,0.283
0.211053,-0.1668,-0.0677,-0.1828,0.256
0.218025,-0.1149,-0.0339,-0.1738,0.211
0.221302,-0.0963,-0.0029,-0.1734,0.198
0.226249,-0.0943,0.0210,-0.1365,0.167
0.230887,-0.0564,0.0507,-0.1237,0.145
0.237050,-0.0340,0.0734,-0.0908,0.122
0.240958,-0.0277,0.1116,-0.0839,0.142
0.246105,-0.0417,0.1331,-0.0671,0.155
0.251084,-0.0092,0.1657,-0.0507,0.173
0.255968,-0.0059,0.1604,-0.0263,0.163
0.260823,-0.0031,0.1757,-0.0281,0.178
0.266816,0.0111,0.2026,-0.0345,0.206
0.275189,0.0071,0.2088,-0.0142,0.209
0.276924,0.0037,0.2294,-0.0228,0.231
0.280686,-0.0043,0.2508,-0.0099,0.251
