time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.52,-0.1033,0.0765,0.0661,0.145
2.54,-0.1574,0.0932,-0.0048,0.183
2.56,-0.1367,0.0014,-0.0366,0.141
2.58,-0.0974,-0.0253,-0.0851,0.132
2.6,-0.0466,-0.0546,-0.0689,0.099
2.62,-0.099,-0.014,-0.0099,0.1
2.64,-0.1621,0.0018,0.0143,0.163
2.66,-0.2003,0.003,0.0302,0.203
2.68,-0.1519,-0.0117,0.0039,0.152
2.7,-0.1275,0.0168,-0.0156,0.13
2.72,-0.1148,0.0283,-0.0637,0.134
2.74,-0.1244,0.0148,-0.0458,0.133
2.76,-0.1585,-0.021,-0.0329,0.163
2.78,-0.0937,-0.0442,0.02,0.106
2.8,-0.0745,0.0031,0.0038,0.075
2.82,-0.0773,-0.0168,-0.0019,0.079
2.84,-0.1453,0.0104,0.0125,0.146
2.86,-0.1391,0.0211,0.0386,0.146
2.88,-0.1055,-0.0271,0.0102,0.109
2.9,-0.0721,-0.0183,-0.0149,0.076
2.92,-0.118,0.0319,-0.0058,0.122
2.94,-0.1697,0.0208,-0.0359,0.175
2.96,-0.0836,0.0053,-0.0592,0.103
2.98,-0.0689,-0.0475,-0.0436,0.094
3.0,-0.1026,-0.0041,-0.0532,0.116
3.02,-0.1772,0.0893,-0.036,0.202
3.04,-0.131,0.0305,0.016,0.135
3.06,-0.078,-0.0969,-0.0232,0.127
3.08,-0.0962,-0.0526,-0.0693,0.13
3.1,-0.127,0.036,0.0235,0.134
3.12,-0.1488,0.0765,0.0493,0.174
3.14,-0.1029,0.0086,0.0005,0.103
3.16,-0.1038,-0.0039,-0.052,0.116
3.18,-0.097,-0.0085,-0.0686,0.119
3.2,-0.1288,0.009,-0.0281,0.132
3.22,-0.1596,0.0044,0.014,0.16
3.24,-0.135,-0.0443,0.0192,0.143
3.26,-0.0979,-0.0242,-0.0131,0.102
3.28,-0.1279,0.0451,-0.0445,0.143
3.3,-0.1194,0.0642,-0.0247,0.138
3.32,-0.0905,0.011,-0.0637,0.111
3.34,-0.0569,-0.0256,0.0079,0.063
3.36,-0.132,-0.0192,-0.0167,0.134
3.38,-0.1492,0.0189,0.002,0.15
3.4,-0.1356,0.0211,0.0149,0.138
3.42,-0.1085,-0.0229,0.0202,0.113
3.44,-0.1124,-0.0108,-0.0355,0.118
3.46,-0.1287,0.0015,-0.0306,0.132
3.48,-0.1148,0.003,-0.0218,0.117
3.5,-0.131,0.0306,-0.0297,0.138
3.52,-0.1192,0.05,0.0053,0.129
3.54,-0.1046,0.0022,-0.0363,0.111
3.56,-0.1073,0.0093,-0.0391,0.115
3.58,-0.1372,-0.0088,-0.0384,0.143
3.6,-0.1433,0.0059,-0.0096,0.144
3.62,-0.1006,-0.0273,-0.0063,0.104
3.64,-0.107,-0.0178,-0.0251,0.111
3.66,-0.1086,-0.0049,-0.0213,0.111
3.68,-0.108,-0.0281,-0.0018,0.112
3.7,-0.1227,0.0044,-0.0165,0.124
3.72,-0.1603,0.0191,-0.0346,0.165
3.74,-0.1571,0.0375,0.0135,0.162
3.76,-0.1155,-0.0073,-0.0488,0.126
3.78,-0.1034,-0.0183,-0.0061,0.105
3.8,-0.0847,-0.0144,0.0132,0.087
3.82,-0.1017,0.0401,-0.0634,0.126
3.84,-0.0832,0.0262,-0.06,0.106
3.86,-0.084,-0.0125,-0.0211,0.088
3.88,-0.1208,-0.0206,-0.0008,0.123
3.9,-0.1542,0.0108,0.0006,0.155
3.92,-0.1184,0.0275,-0.024,0.124
3.94,-0.1069,-0.0214,-0.0295,0.113
3.96,-0.104,-0.0032,-0.0164,0.105
3.98,-0.1097,-0.005,-0.0192,0.112
4.0,-0.1501,0.0072,-0.0355,0.154
4.02,-0.1455,0.0116,-0.0226,0.148
4.04,-0.1242,0.0361,-0.0227,0.131
4.06,-0.1002,-0.041,-0.0417,0.116
4.08,-0.1535,0.0281,-0.0491,0.164
4.1,-0.1359,0.0556,-0.0356,0.151
4.12,-0.0825,0.0017,-0.0448,0.094
4.14,-0.0759,-0.0456,-0.0185,0.09
4.16,-0.1094,-0.0268,-0.0451,0.121
4.18,-0.1639,0.0281,-0.0304,0.169
4.2,-0.1345,-0.0046,0.0371,0.14
4.22,-0.0988,0.0051,-0.0233,0.102
4.24,-0.1187,0.0026,-0.0587,0.132
4.26,-0.0959,0.0073,-0.0169,0.098
4.28,-0.1343,-0.0023,-0.0024,0.134
4.3,-0.1458,-0.0327,-0.0263,0.152
4.32,-0.155,-0.0202,-0.019,0.157
4.34,-0.1211,0.0232,-0.0536,0.134
4.36,-0.1072,0.0464,-0.0646,0.133
4.38,-0.1043,0.0238,-0.0233,0.11
4.4,-0.1155,0.009,0.0207,0.118
4.42,-0.1243,-0.0145,-0.0316,0.129
4.44,-0.1083,-0.0112,-0.0135,0.11
4.46,-0.1081,0.0235,-0.0495,0.121
4.48,-0.1006,0.0206,-0.0398,0.11
4.5,-0.084,-0.0002,-0.0258,0.088
4.52,-0.1189,0.0148,-0.0711,0.139
4.54,-0.1336,0.0236,0.0228,0.138
4.56,-0.1268,-0.0472,-0.0098,0.136
4.58,-0.128,-0.0112,-0.0413,0.135
4.6,-0.1216,-0.052,-0.0097,0.133
4.62,-0.0677,-0.0529,-0.0794,0.117
4.64,-0.0943,0.0724,-0.1051,0.159
4.66,-0.1201,0.0648,-0.0192,0.138
4.68,-0.0974,-0.0236,-0.0117,0.101
4.7,-0.1955,0.0004,0.015,0.196
4.72,-0.2307,0.0047,0.0292,0.233
4.74,-0.1505,0.0509,-0.0676,0.173
4.76,-0.091,0.0903,-0.0598,0.141
4.78,-0.0964,0.0721,-0.0965,0.154
4.8,-0.1173,0.1559,-0.1779,0.264
4.82,-0.1562,0.2799,-0.1378,0.349
4.84,-0.1948,0.1904,0.1901,0.332
4.86,-0.1968,-0.2225,0.1901,0.353
4.88,-0.0926,-0.4375,0.0274,0.448
4.9,-0.1086,-0.2328,0.0259,0.258
4.92,-0.1577,0.0681,-0.0264,0.174
4.94,-0.1242,0.1485,-0.1705,0.258
4.96,-0.0718,0.1187,-0.1249,0.187
4.98,-0.0904,0.0761,-0.0054,0.118
5.0,-0.1235,0.0399,-0.0321,0.134
5.02,-0.0866,0.0077,-0.0879,0.124
5.04,-0.0543,0.0264,-0.0593,0.085
5.06,-0.0529,0.1249,-0.0231,0.138
5.08,-0.0122,0.1429,-0.0081,0.144
