time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.0,-0.0743,0.0592,0.0362,0.102
0.02,-0.1215,0.0114,-0.0093,0.122
0.04,-0.1429,-0.0487,-0.0221,0.153
0.06,-0.1433,-0.0846,-0.036,0.17
0.08,-0.13,-0.0462,-0.0248,0.14
0.1,-0.0898,-0.0493,0.0183,0.104
0.12,-0.0763,0.0589,-0.0476,0.108
0.14,-0.1016,0.1176,-0.0518,0.164
0.16,-0.1349,0.0475,0.0615,0.156
0.18,-0.1345,-0.0521,0.0078,0.144
0.2,-0.1304,-0.0486,-0.0334,0.143
0.22,-0.1047,0.013,-0.0023,0.105
0.24,-0.0781,0.0195,0.0384,0.089
0.26,-0.0994,-0.0159,0.028,0.104
0.28,-0.1401,-0.031,0.0694,0.159
0.3,-0.1615,-0.0363,0.0419,0.171
0.32,-0.1235,-0.0079,-0.0382,0.13
0.34,-0.0744,-0.012,-0.0808,0.11
0.36,-0.0639,0.0335,-0.062,0.095
0.38,-0.0671,0.0116,-0.0142,0.07
0.4,-0.1052,-0.0003,0.0667,0.125
0.42,-0.1308,-0.021,0.0329,0.137
0.44,-0.1475,0.0258,0.0051,0.15
0.46,-0.0753,0.0461,-0.0012,0.088
0.48,-0.0745,0.0499,0.0497,0.103
0.5,-0.0839,-0.0148,-0.0177,0.087
0.52,-0.0843,-0.0707,0.0185,0.112
0.54,-0.1414,-0.0495,0.0911,0.175
0.56,-0.1623,0.0136,0.0076,0.163
0.58,-0.1433,0.0559,-0.0564,0.164
0.6,-0.0986,0.0334,-0.0719,0.127
0.62,-0.1021,0.0456,-0.0853,0.141
0.64,-0.0764,-0.0037,-0.0671,0.102
0.66,-0.0885,-0.0307,0.0336,0.1
0.68,-0.0929,-0.0452,0.0105,0.104
0.7,-0.0971,-0.0657,0.0343,0.122
0.72,-0.1205,-0.0426,0.0074,0.128
0.74,-0.1156,-0.0132,-0.0649,0.133
0.76,-0.0893,0.0566,0.015,0.107
0.78,-0.1051,0.0242,0.0153,0.109
0.8,-0.1093,-0.0327,-0.025,0.117
0.82,-0.1334,-0.0559,-0.0079,0.145
0.84,-0.1311,-0.0456,-0.0268,0.141
0.86,-0.1337,0.0201,0.0103,0.136
0.88,-0.1359,0.0147,0.0028,0.137
0.9,-0.1121,0.0366,-0.0224,0.12
0.92,-0.0624,0.0268,-0.0313,0.075
