time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.32,-0.0876,0.0247,0.062,0.11
1.34,-0.1362,0.0812,0.0316,0.162
1.36,-0.0876,-0.0261,0.0116,0.092
1.38,-0.0322,-0.1426,-0.0127,0.147
1.4,-0.0576,-0.1097,-0.0109,0.124
1.42,-0.1247,0.0365,0.0413,0.136
1.44,-0.0372,0.0725,0.0166,0.083
1.46,-0.0076,-0.0354,-0.0255,0.044
1.48,0.0093,-0.0097,-0.0707,0.072
1.5,-0.0357,0.0328,-0.0346,0.06
1.52,0.0135,-0.0054,-0.0345,0.037
1.54,-0.046,-0.023,0.0396,0.065
1.56,-0.11,-0.0052,0.1162,0.16
1.58,-0.1594,0.0186,0.2498,0.297
1.6,-0.1152,-0.0212,0.1983,0.23
1.62,-0.058,0.0586,0.052,0.098
1.64,-0.0203,0.0898,-0.0415,0.101
1.66,0.0033,-0.0376,0.021,0.043
1.68,-0.0427,-0.1174,0.0513,0.135
1.7,-0.1357,-0.0383,0.0593,0.153
1.72,-0.1503,0.0631,0.071,0.178
1.74,-0.1304,0.1031,0.0094,0.167
1.76,-0.062,0.0863,-0.1298,0.168
1.78,-0.0082,0.0218,-0.0734,0.077
1.8,-0.002,-0.0899,-0.0153,0.091
1.82,-0.0816,-0.0367,0.0758,0.117
1.84,-0.0403,-0.0239,-0.0125,0.048
1.86,-0.0461,-0.0302,0.0361,0.066
1.88,-0.0649,0.0274,0.0152,0.072
1.9,-0.0649,0.0013,-0.0313,0.072
1.92,-0.0478,-0.0938,0.0003,0.105
1.94,-0.0819,0.0006,-0.0268,0.086
1.96,-0.0144,0.0442,-0.1349,0.143
1.98,-0.22,0.0843,0.0844,0.25
2.0,-0.1802,0.0245,0.1083,0.212
2.02,-0.0721,-0.0951,-0.0196,0.121
2.04,-0.0584,-0.0688,-0.0471,0.102
2.06,-0.0344,-0.0147,-0.04,0.055
2.08,-0.0818,0.0626,0.0229,0.105
2.1,-0.0756,0.0069,0.0345,0.083
2.12,-0.1736,-0.0342,0.0523,0.185
2.14,-0.1181,-0.0441,-0.0171,0.127
2.16,-0.0272,-0.0349,-0.0803,0.092
2.18,-0.0717,-0.0032,0.0018,0.072
2.2,-0.086,0.0181,0.0054,0.088
2.22,-0.1062,0.0024,0.0216,0.108
2.24,-0.049,-0.0314,-0.0079,0.059
2.26,-0.0786,-0.0303,-0.0181,0.086
2.28,-0.1433,-0.0185,0.034,0.148
2.3,-0.1247,-0.0034,0.0505,0.135
2.32,-0.1226,0.047,0.0162,0.132
2.34,-0.15,0.0212,0.0454,0.158
2.36,-0.0945,-0.065,0.0002,0.115
2.38,-0.1092,-0.01,-0.0089,0.11
2.4,-0.1058,0.0272,0.0133,0.11
2.42,-0.136,0.0164,0.0605,0.15
2.44,-0.1369,-0.0416,0.0813,0.165
2.46,-0.0808,-0.008,-0.0293,0.086
2.48,-0.0714,-0.0118,0.0296,0.078
2.5,-0.0495,-0.0282,0.0367,0.068
2.52,0.004,-0.0221,-0.0798,0.083
2.54,-0.0984,0.0222,-0.0033,0.101
2.56,-0.0788,0.0501,0.0726,0.118
2.58,-0.1073,0.0314,0.0249,0.115
2.6,-0.1369,0.0103,0.0702,0.154
2.62,-0.0726,-0.0093,-0.0092,0.074
2.64,-0.0491,-0.0682,0.0979,0.129
2.66,-0.0857,-0.0719,0.0941,0.146
2.68,-0.1206,0.015,-0.0025,0.122
2.7,-0.1138,0.0747,0.0148,0.137
2.72,-0.0889,0.0529,0.0389,0.111
2.74,-0.0178,-0.0924,-0.0824,0.125
2.76,-0.0606,-0.1172,0.0091,0.132
2.78,-0.0832,-0.1008,0.024,0.133
2.8,-0.0957,-0.0078,0.0752,0.122
2.82,-0.094,0.0323,0.0291,0.104
2.84,-0.0631,0.0346,-0.0593,0.093
2.86,-0.0976,0.0217,0.0438,0.109
2.88,-0.0306,0.003,0.0354,0.047
2.9,-0.0606,-0.0347,0.0252,0.074
2.92,-0.0534,-0.0913,0.0157,0.107
2.94,-0.0694,-0.0421,0.009,0.082
2.96,-0.0855,0.0889,0.0061,0.123
2.98,-0.089,0.0943,0.0113,0.13
3.0,-0.0521,0.0265,-0.0289,0.065
3.02,-0.1034,0.0142,0.042,0.112
3.04,-0.1673,-0.0159,0.0648,0.18
3.06,-0.1074,-0.0471,0.0442,0.125
3.08,-0.038,-0.0512,0.0236,0.068
3.1,-0.0552,-0.0333,0.0178,0.067
3.12,-0.0834,-0.0264,0.0532,0.102
3.14,-0.1035,-0.0051,0.0375,0.11
3.16,-0.1056,0.0123,0.088,0.138
3.18,-0.1063,-0.0396,0.0707,0.134
3.2,-0.0736,-0.0531,0.0167,0.092
3.22,-0.0844,0.0199,0.0098,0.087
3.24,-0.076,0.023,0.0631,0.101
3.26,-0.0781,-0.0106,0.0413,0.089
3.28,-0.0424,-0.0279,0.0678,0.085
3.3,-0.0556,-0.0307,0.0462,0.079
3.32,-0.0966,0.0124,0.0248,0.1
3.34,-0.0845,0.0126,0.0358,0.093
3.36,-0.047,-0.0181,-0.0069,0.051
3.38,-0.0564,-0.0339,0.0495,0.082
3.4,-0.0386,-0.0349,0.0321,0.061
3.42,-0.0896,-0.055,0.0272,0.109
3.44,-0.0589,0.0031,-0.0044,0.059
3.46,-0.0386,0.0069,0.0565,0.069
3.48,-0.1064,-0.0075,0.1128,0.155
3.5,-0.1688,-0.0339,0.0353,0.176
3.52,-0.1685,-0.0105,-0.0498,0.176
3.54,-0.0744,-0.0169,-0.1044,0.129
3.56,-0.0014,-0.0307,-0.1215,0.125
3.58,-0.0419,0.0048,-0.0843,0.094
3.6,-0.0162,0.0324,-0.0493,0.061
3.62,-0.0682,0.0898,0.0695,0.132
3.64,-0.1123,0.0438,0.1532,0.195
3.66,-0.0951,0.0121,0.0822,0.126
3.68,-0.0503,-0.0379,0.0057,0.063
3.7,-0.0096,-0.0673,-0.0035,0.068
3.72,-0.1265,-0.025,-0.0408,0.135
3.74,-0.074,-0.0279,-0.046,0.091
3.76,-0.0803,0.0318,-0.0147,0.088
3.78,-0.0981,-0.0305,-0.0031,0.103
3.8,-0.0502,0.0451,-0.0298,0.074
3.82,-0.0734,0.0594,0.032,0.1
3.84,-0.0926,0.0665,0.0811,0.14
3.86,-0.1207,-0.002,0.1369,0.183
3.88,-0.1002,-0.0522,0.1144,0.161
3.9,-0.1193,-0.0075,-0.0,0.12
3.92,-0.1046,0.0165,-0.0281,0.11
3.94,-0.0532,-0.0176,0.0173,0.059
3.96,-0.0426,-0.0763,0.044,0.098
3.98,-0.0503,-0.0723,0.0413,0.097
4.0,-0.0851,-0.0168,0.0574,0.104
4.02,-0.0746,0.0211,0.0436,0.089
4.04,-0.0898,0.0117,0.0344,0.097
4.06,-0.0695,-0.0266,0.0267,0.079
4.08,-0.0335,-0.0685,-0.0576,0.096
4.1,-0.0419,-0.0306,0.0729,0.089
4.12,-0.0799,0.0249,0.0951,0.127
4.14,-0.1579,0.0193,0.0045,0.159
4.16,-0.1602,0.0163,0.0422,0.166
4.18,-0.1239,0.0408,0.0562,0.142
4.2,-0.0511,0.0277,0.0378,0.069
4.22,-0.0292,-0.0106,0.0236,0.039
4.24,-0.1474,-0.0265,0.0099,0.15
4.26,-0.064,-0.0268,-0.164,0.178
4.28,-0.1073,-0.0116,-0.119,0.161
4.3,-0.099,0.0748,-0.0292,0.127
4.32,-0.0479,0.0416,0.0957,0.115
4.34,-0.0832,-0.0087,0.1824,0.201
4.36,-0.1355,-0.0363,0.0051,0.14
4.38,-0.1313,-0.0135,-0.094,0.162
4.4,-0.1165,0.056,-0.0287,0.132
4.42,0.0006,-0.0061,-0.0009,0.006
4.44,-0.0238,-0.0654,0.0513,0.086
4.46,-0.0563,-0.0701,-0.0003,0.09
4.48,-0.0763,0.0036,-0.0414,0.087
4.5,-0.04,0.0115,0.0286,0.051
4.52,-0.1004,0.0182,0.0115,0.103
4.54,-0.099,0.0302,0.0064,0.104
4.56,-0.0817,-0.0422,0.0071,0.092
4.58,-0.1736,0.0183,0.0742,0.19
4.6,-0.1627,0.0518,0.0859,0.191
4.62,-0.1356,0.0077,0.0686,0.152
4.64,-0.1793,0.0108,0.0263,0.182
4.66,-0.1006,0.0178,0.0173,0.104
4.68,-0.0126,-0.0776,-0.0198,0.081
4.7,-0.0139,-0.0667,-0.0545,0.087
4.72,-0.1381,0.0364,0.017,0.144
4.74,-0.1329,0.0254,0.0102,0.136
4.76,-0.0268,-0.0182,-0.0029,0.033
4.78,-0.0714,0.0098,0.069,0.1
4.8,-0.0801,0.0018,0.0595,0.1
4.82,-0.0012,-0.0571,-0.0114,0.058
4.84,-0.0435,-0.0394,0.0646,0.087
4.86,-0.0908,0.0007,0.0373,0.098
4.88,-0.1322,0.0166,0.0808,0.156
4.9,-0.0742,0.0045,0.0338,0.082
4.92,-0.0483,-0.0283,-0.0257,0.062
4.94,-0.0617,-0.0383,-0.0425,0.084
4.96,-0.1021,-0.0041,0.0041,0.102
4.98,-0.084,0.0433,0.0361,0.101
5.0,-0.1109,0.0374,0.1051,0.157
5.02,-0.0614,-0.0009,0.0413,0.074
5.04,-0.014,-0.0738,0.0708,0.103
5.06,-0.0829,-0.0526,0.0705,0.121
5.08,-0.0539,-0.054,0.047,0.09
5.1,-0.0258,-0.0806,0.0209,0.087
5.12,-0.058,-0.002,-0.0049,0.058
5.14,-0.0513,0.1224,-0.0021,0.133
5.16,-0.1184,0.1306,0.0168,0.177
5.18,-0.0791,0.0611,-0.0017,0.1
5.2,-0.0623,0.0107,-0.0451,0.078
5.22,-0.0725,-0.003,-0.0963,0.121
5.24,-0.0733,-0.0313,-0.0481,0.093
5.26,-0.1029,0.008,0.0348,0.109
5.28,-0.1146,0.039,0.0195,0.123
5.3,-0.0364,0.0356,-0.1011,0.113
5.32,-0.1043,-0.0116,-0.0548,0.118
5.34,-0.0745,-0.0586,-0.0074,0.095
5.36,-0.046,-0.095,-0.0449,0.115
5.38,-0.03,-0.1482,-0.0055,0.151
5.4,-0.1546,-0.0404,0.0502,0.167
5.42,-0.1103,0.0509,-0.0277,0.125
5.44,-0.1223,0.0823,-0.0454,0.154
5.46,-0.1214,0.0256,0.0884,0.152
5.48,-0.0884,-0.0693,0.0312,0.117
5.5,-0.0794,-0.1179,-0.0182,0.143
5.52,-0.0118,-0.0852,0.0845,0.121
5.54,0.0146,-0.0882,0.0299,0.094
5.56,-0.1588,-0.045,-0.0327,0.168
5.58,-0.1307,-0.0086,0.0766,0.152
5.6,-0.1422,0.0015,0.0674,0.157
5.62,-0.0657,-0.0066,-0.0615,0.09
5.64,-0.0721,0.016,-0.0247,0.078
5.66,-0.0685,0.0736,0.0204,0.103
5.68,-0.0319,0.0015,0.0338,0.047
5.7,-0.042,0.0197,0.0503,0.068
5.72,-0.0884,0.0525,0.0934,0.139
5.74,-0.0847,0.0119,0.0249,0.089
5.76,0.0504,-0.0636,-0.2302,0.244
5.78,-0.106,0.0374,-0.045,0.121
5.8,-0.0893,0.1143,0.0559,0.155
5.82,-0.0369,0.0272,0.0626,0.078
5.84,-0.1285,0.0003,0.1468,0.195
5.86,-0.0525,-0.0814,-0.082,0.127
5.88,-0.0631,-0.0747,-0.1302,0.163
5.9,-0.0747,-0.0401,-0.0134,0.086
5.92,-0.0391,-0.023,-0.0204,0.05
5.94,-0.0695,0.0208,0.0613,0.095
5.96,-0.1863,0.0969,0.0107,0.21
5.98,-0.0949,0.0561,-0.0293,0.114
6.0,-0.0943,-0.0299,0.1299,0.163
6.02,-0.1389,-0.0689,0.063,0.167
6.04,-0.1,-0.1252,-0.0648,0.173
6.06,-0.0175,-0.0305,-0.0637,0.073
6.08,-0.0293,0.034,-0.0882,0.099
6.1,-0.1678,0.084,0.0256,0.189
6.12,-0.1415,0.0774,0.1056,0.193
6.14,-0.1899,0.0328,0.111,0.222
6.16,-0.1115,-0.0543,-0.036,0.129
6.18,-0.0835,-0.0992,-0.0892,0.157
6.2,-0.0239,-0.0688,-0.1174,0.138
6.22,0.0667,-0.0143,-0.1922,0.204
6.24,-0.0216,0.0258,0.0702,0.078
6.26,-0.0981,0.0995,0.171,0.221
6.28,-0.135,0.0128,0.0782,0.157
6.3,-0.1266,-0.0686,0.0258,0.146
6.32,-0.0898,-0.0322,-0.0353,0.102
6.34,-0.0574,0.0475,-0.0998,0.125
6.36,-0.0474,0.0206,-0.0418,0.066
6.38,-0.0825,-0.0496,0.0488,0.108
6.4,-0.0972,-0.1257,0.0193,0.16
6.42,-0.1187,-0.0947,0.0675,0.166
6.44,-0.1248,-0.0468,0.075,0.153
6.46,-0.0467,0.0103,-0.0578,0.075
6.48,-0.0563,0.0437,-0.0864,0.112
6.5,-0.12,-0.0068,0.1014,0.157
6.52,-0.0858,-0.0659,0.0917,0.142
6.54,-0.0642,-0.0752,0.0178,0.1
6.56,-0.1258,-0.0412,0.0024,0.132
6.58,-0.0317,-0.0066,-0.0381,0.05
6.6,0.0338,0.0283,-0.1401,0.147
6.62,-0.1268,0.0335,0.035,0.136
6.64,-0.135,-0.0183,0.1349,0.192
6.66,-0.0666,-0.0493,0.0882,0.121
6.68,-0.0498,-0.0595,-0.0583,0.097
6.7,-0.1007,0.0427,-0.0041,0.109
6.72,-0.0502,0.0215,-0.0221,0.059
6.74,-0.0869,-0.0275,0.0898,0.128
6.76,-0.1481,-0.0109,0.1073,0.183
6.78,-0.0746,-0.0299,-0.0657,0.104
6.8,-0.1101,-0.042,0.0431,0.125
6.82,-0.1045,0.0265,-0.0012,0.108
6.84,-0.0629,0.022,0.0238,0.071
6.86,-0.0688,-0.038,-0.0202,0.081
6.88,-0.0663,-0.0818,0.0009,0.105
6.9,-0.1195,0.0383,0.056,0.137
6.92,-0.1012,0.0751,0.0682,0.143
6.94,-0.101,-0.0349,0.1489,0.183
6.96,-0.1117,-0.0591,0.0311,0.13
6.98,-0.1248,-0.0535,-0.0412,0.142
7.0,-0.0759,0.0437,-0.062,0.107
7.02,-0.0041,0.0333,-0.0396,0.052
7.04,-0.0131,0.0665,0.0506,0.085
7.06,-0.0729,0.0653,0.0173,0.099
7.08,-0.0336,-0.026,0.0044,0.043
7.1,-0.0446,-0.0879,0.0084,0.099
7.12,-0.0493,-0.0032,-0.0608,0.078
7.14,-0.0408,-0.002,-0.0489,0.064
7.16,-0.0678,0.0477,0.0296,0.088
7.18,-0.0687,0.0859,0.0207,0.112
7.2,-0.1171,0.0588,0.0345,0.135
7.22,-0.1303,0.0219,-0.0146,0.133
7.24,-0.1428,-0.0278,0.1155,0.186
7.26,-0.1221,-0.0259,0.0906,0.154
7.28,-0.1236,0.0056,-0.0445,0.131
7.3,-0.1534,0.0269,0.0119,0.156
7.32,-0.131,0.1284,0.0873,0.203
7.34,-0.0852,0.0652,-0.0619,0.124
7.36,-0.0621,-0.0502,-0.0157,0.081
7.38,-0.0678,-0.0821,0.0543,0.119
7.4,-0.0952,-0.0317,0.0352,0.106
7.42,0.0423,-0.0765,-0.0256,0.091
7.44,-0.0367,-0.0507,0.0964,0.115
7.46,-0.1257,0.0586,0.0819,0.161
7.48,-0.0025,-0.0123,0.0417,0.044
7.5,-0.0856,-0.0746,0.1042,0.154
7.52,-0.0478,-0.0775,0.0176,0.093
7.54,-0.0159,-0.0582,-0.0564,0.083
7.56,-0.1471,-0.0353,-0.0445,0.158
7.58,-0.0407,-0.0601,0.063,0.096
7.6,-0.0851,-0.0434,0.2595,0.277
7.62,0.0362,-0.0028,0.0123,0.038
7.64,-0.0347,0.0521,-0.0303,0.07
7.66,-0.0412,0.0388,0.0701,0.09
7.68,-0.024,-0.0483,0.0508,0.074
7.7,-0.1343,-0.0362,0.1482,0.203
7.72,-0.1073,-0.0139,0.0969,0.145
7.74,-0.0173,-0.034,0.0917,0.099
7.76,-0.0211,-0.0341,-0.0444,0.06
7.78,-0.083,-0.0041,0.0099,0.084
7.8,-0.0357,0.015,-0.0661,0.077
7.82,-0.082,0.0303,-0.0006,0.087
7.84,-0.2044,0.0032,0.0389,0.208
7.86,-0.1297,-0.0692,-0.0298,0.15
7.88,-0.1016,-0.0903,-0.0061,0.136
7.9,-0.1689,-0.01,0.0101,0.17
7.92,-0.2147,0.0947,-0.0079,0.235
7.94,-0.1925,0.1558,0.0048,0.248
7.96,-0.0898,0.0961,-0.042,0.138
7.98,0.0358,-0.0245,-0.0733,0.085
8.0,-0.0174,-0.1106,-0.0278,0.115
8.02,-0.1881,-0.0202,0.013,0.19
8.04,-0.0443,-0.0652,-0.1527,0.172
8.06,-0.0227,-0.0156,-0.021,0.035
8.08,0.0638,0.0695,-0.0562,0.11
8.1,0.0206,0.0667,-0.0242,0.074
8.12,-0.1609,0.0349,0.1548,0.226
8.14,-0.1252,0.047,0.0709,0.151
8.16,-0.1033,-0.007,0.0073,0.104
8.18,-0.1068,-0.0691,0.0265,0.13
8.2,-0.0377,-0.0263,0.085,0.097
8.22,0.0007,0.0007,-0.0319,0.032
8.24,-0.1238,0.0188,-0.0435,0.133
8.26,-0.0876,0.033,0.0119,0.094
8.28,-0.0958,-0.0152,0.0951,0.136
8.3,-0.0972,-0.041,0.1013,0.146
8.32,-0.0673,-0.0353,-0.021,0.079
8.34,-0.0609,-0.0242,-0.0324,0.073
8.36,-0.0766,0.0657,-0.0051,0.101
8.38,-0.072,0.0428,0.0774,0.114
8.4,-0.0643,0.0198,0.0773,0.103
8.42,-0.1001,-0.0025,0.0611,0.117
8.44,-0.1133,-0.027,-0.0137,0.117
8.46,-0.0546,-0.0227,-0.0157,0.061
8.48,-0.0444,0.0459,0.0132,0.065
8.5,-0.0849,-0.0382,0.0493,0.105
8.52,-0.0954,-0.0585,0.0486,0.122
8.54,-0.1,-0.0172,0.0185,0.103
8.56,-0.1167,0.0152,0.0295,0.121
8.58,-0.1192,0.0421,-0.0166,0.128
8.6,-0.0807,0.0473,-0.0094,0.094
8.62,-0.0639,-0.0681,0.036,0.1
8.64,-0.1043,-0.0351,0.017,0.111
8.66,-0.1288,0.0092,0.0585,0.142
8.68,-0.1381,0.0144,0.0576,0.15
8.7,-0.063,0.0049,0.0398,0.075
8.72,0.0221,-0.0483,0.0221,0.057
8.74,-0.0407,-0.0635,0.0676,0.101
8.76,-0.1494,-0.0307,0.0749,0.17
8.78,-0.1617,-0.0319,0.072,0.18
8.8,-0.0977,-0.0027,0.0813,0.127
8.82,-0.0381,0.0157,0.0239,0.048
8.84,-0.0666,0.0119,-0.0495,0.084
8.86,0.0205,-0.0107,0.0006,0.023
8.88,-0.0737,0.0401,0.1109,0.139
8.9,-0.0553,0.0645,0.0514,0.099
8.92,-0.054,0.0212,0.0289,0.065
8.94,-0.0499,-0.013,0.0186,0.055
8.96,0.0135,-0.0406,-0.0539,0.069
8.98,-0.0435,0.0357,0.0455,0.072
9.0,-0.07,0.1044,0.0977,0.159
9.02,-0.1223,0.0318,0.1034,0.163
9.04,-0.1757,-0.0441,0.1558,0.239
9.06,-0.1647,-0.0379,0.063,0.18
9.08,-0.0748,-0.0234,-0.06,0.099
9.1,-0.028,-0.0181,-0.0906,0.097
9.12,-0.0602,0.0083,-0.0328,0.069
9.14,-0.0318,-0.007,-0.0006,0.033
9.16,-0.107,-0.0206,0.1006,0.148
9.18,-0.1478,0.0137,0.0598,0.16
9.2,-0.1354,0.0049,0.0694,0.152
9.22,-0.1095,0.0107,-0.001,0.11
9.24,-0.0549,0.0095,-0.0432,0.071
9.26,-0.0598,-0.0064,-0.0276,0.066
9.28,-0.0589,0.0129,-0.0104,0.061
9.3,-0.0565,-0.0063,0.0263,0.063
9.32,-0.008,-0.0153,0.0118,0.021
9.34,-0.072,-0.0266,0.1027,0.128
9.36,-0.0876,-0.0316,0.0668,0.115
9.38,-0.1292,0.0215,0.1142,0.174
9.4,-0.1129,0.0034,0.0873,0.143
9.42,-0.0502,-0.0839,0.0863,0.13
9.44,-0.0625,-0.0061,-0.0578,0.085
9.46,-0.0707,0.0485,0.0163,0.087
9.48,-0.0436,-0.0155,0.1155,0.124
9.5,-0.0898,-0.0331,0.1124,0.148
9.52,-0.1138,-0.0321,0.0586,0.132
9.54,-0.1076,-0.0152,-0.0111,0.109
9.56,-0.0607,0.046,-0.0032,0.076
9.58,0.0194,-0.0245,-0.01,0.033
9.6,-0.0091,-0.0448,0.0518,0.069
9.62,0.0057,-0.0317,-0.0366,0.049
9.64,0.0136,-0.0394,-0.0287,0.051
9.66,-0.0542,-0.0333,-0.0343,0.072
9.68,-0.083,0.0379,-0.0798,0.121
9.7,-0.0392,-0.0016,0.0481,0.062
9.72,-0.1362,-0.0296,0.2308,0.27
9.74,-0.1993,-0.0127,0.185,0.272
9.76,-0.128,0.0055,0.1835,0.224
9.78,0.0274,-0.0736,0.1923,0.208
9.8,0.183,-0.0484,-0.2539,0.317
9.82,-0.0138,0.0387,-0.4796,0.481
9.84,-0.3474,0.0528,-0.2133,0.411
9.86,-0.2185,-0.0516,0.1269,0.258
9.88,-0.1049,-0.0586,0.3408,0.361
9.9,-0.0148,-0.0322,0.1619,0.166
9.92,-0.0255,0.0428,-0.1671,0.174
9.94,-0.1423,0.0909,-0.0702,0.183
9.96,0.0376,-0.0095,0.1457,0.151
9.98,0.0356,-0.099,0.179,0.208
