time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.54,-0.1497,-0.023,0.0177,0.152
2.56,-0.1521,-0.0333,0.0633,0.168
2.58,-0.1566,0.0006,-0.0164,0.157
2.6,-0.1304,0.0447,-0.0883,0.164
2.62,-0.117,0.1529,-0.1056,0.22
2.64,-0.123,0.1833,-0.0516,0.227
2.66,-0.0948,0.1017,-0.1117,0.178
2.68,-0.0656,0.1384,-0.1311,0.202
2.7,-0.0387,0.0987,-0.1029,0.148
2.72,-0.0931,0.0699,-0.0978,0.152
2.74,-0.0684,0.0087,-0.068,0.097
2.76,-0.0753,0.0447,-0.0245,0.091
2.78,-0.0636,0.0068,0.0272,0.069
2.8,-0.1579,-0.0786,0.1206,0.214
2.82,-0.1662,-0.1381,0.1353,0.255
2.84,-0.1304,-0.1008,0.0016,0.165
2.86,-0.0941,0.0134,-0.0224,0.098
2.88,-0.0988,0.0231,0.0066,0.102
2.9,-0.1467,0.0168,0.0225,0.149
2.92,-0.1515,0.0202,0.0238,0.155
2.94,-0.0821,0.0215,0.0004,0.085
2.96,-0.0626,0.0899,-0.0365,0.115
2.98,-0.0742,0.0968,0.0148,0.123
3.0,-0.0618,0.0622,-0.0226,0.091
3.02,-0.0588,-0.0093,-0.0723,0.094
3.04,-0.0533,-0.0326,-0.0142,0.064
3.06,-0.1061,-0.0164,0.0444,0.116
3.08,-0.1066,-0.0582,0.0884,0.15
3.1,-0.0976,-0.101,0.0328,0.144
3.12,-0.0785,-0.1342,0.0214,0.157
3.14,-0.0739,-0.0877,0.0661,0.132
3.16,-0.1078,-0.0442,0.0627,0.132
3.18,-0.1535,0.0146,0.0394,0.159
3.2,-0.125,0.0912,-0.0169,0.156
3.22,-0.1203,0.0832,-0.0016,0.146
3.24,-0.1252,0.1086,-0.0248,0.168
3.26,-0.101,0.052,-0.0121,0.114
3.28,-0.0768,-0.0207,-0.0151,0.081
3.3,-0.0525,-0.0434,-0.0256,0.073
3.32,-0.0809,0.0093,0.0008,0.081
3.34,-0.1288,-0.0344,0.0162,0.134
3.36,-0.1265,-0.0835,0.0288,0.154
3.38,-0.1217,-0.0623,0.0497,0.145
3.4,-0.0973,-0.0289,0.004,0.102
3.42,-0.1185,0.0237,0.0062,0.121
3.44,-0.123,0.0025,0.0428,0.13
3.46,-0.1015,-0.0453,0.0289,0.115
3.48,-0.0874,-0.0778,0.098,0.153
3.5,-0.1044,-0.0854,0.0192,0.136
3.52,-0.1329,0.0286,0.0087,0.136
3.54,-0.2049,0.0055,0.1219,0.238
3.56,-0.1725,-0.1697,0.2537,0.351
3.58,-0.1967,-0.244,0.2087,0.377
3.6,-0.2053,-0.0639,-0.0163,0.216
3.62,-0.1533,0.166,-0.1125,0.252
3.64,-0.0898,0.2218,-0.157,0.286
3.66,0.0178,0.1024,-0.0279,0.108
3.68,0.0006,0.035,-0.0565,0.066
3.7,-0.079,0.0443,-0.0392,0.099
3.72,-0.1183,0.0244,0.036,0.126
3.74,-0.0423,0.0036,0.0994,0.108
3.76,-0.05,-0.0695,0.1429,0.167
3.78,-0.0567,-0.1926,0.0418,0.205
3.8,0.003,-0.0597,0.0525,0.08
3.82,-0.0168,0.0719,-0.0126,0.075
3.84,-0.0539,0.1035,0.0942,0.15
3.86,-0.0916,0.008,0.058,0.109
3.88,-0.0841,-0.0548,0.1066,0.146
3.9,-0.0619,-0.0561,0.0584,0.102
3.92,-0.0839,-0.0075,0.0184,0.086
3.94,-0.121,-0.0049,0.1072,0.162
3.96,-0.1805,-0.0599,0.1586,0.248
3.98,-0.1394,-0.0621,0.1199,0.194
4.0,-0.0863,-0.03,0.0084,0.092
4.02,-0.1028,0.0662,-0.0591,0.136
4.04,-0.1351,0.1335,-0.0226,0.191
4.06,-0.109,0.0664,0.0198,0.129
4.08,-0.05,-0.0405,-0.0219,0.068
4.1,-0.0364,-0.0443,0.0248,0.062
4.12,-0.0741,0.0031,0.0358,0.082
4.14,-0.1211,0.0597,0.0458,0.143
4.16,-0.1039,0.037,0.0368,0.116
4.18,-0.0645,0.0088,0.0332,0.073
4.2,-0.0478,-0.0656,0.0075,0.082
4.22,-0.0601,-0.0776,0.0611,0.116
4.24,-0.0908,-0.0693,0.022,0.116
4.26,-0.0984,-0.0451,0.0534,0.121
4.28,-0.0851,-0.0247,0.0682,0.112
4.3,-0.0842,-0.0273,0.0316,0.094
4.32,-0.0798,0.0262,0.0046,0.084
4.34,-0.0963,0.0025,-0.0007,0.096
4.36,-0.1322,0.0022,0.0164,0.133
4.38,-0.0885,0.0466,-0.0113,0.101
4.4,-0.0681,0.0717,-0.0241,0.102
4.42,-0.106,0.0347,-0.0003,0.112
4.44,-0.0946,-0.0802,0.0456,0.132
4.46,-0.0744,-0.113,0.1097,0.174
4.48,-0.0714,-0.1001,0.0685,0.141
4.5,-0.1467,-0.0542,0.0744,0.173
4.52,-0.1444,-0.0521,0.0265,0.156
4.54,-0.0714,0.0106,0.0086,0.073
4.56,-0.113,0.1173,-0.0121,0.163
