time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.006304,-0.0368,-0.0926,0.0600,0.116
0.007312,-0.1993,-0.0837,-0.0459,0.221
0.008345,-0.3091,-0.0542,-0.0760,0.323
0.008986,-0.3879,-0.0369,-0.0103,0.390
0.014389,-0.4357,0.0052,0.1126,0.450
0.018277,-0.4332,0.0818,0.1826,0.477
0.023291,-0.4095,0.1208,0.1978,0.470
0.035888,-0.3498,0.1713,0.1344,0.412
0.036516,-0.2809,0.1672,0.0663,0.334
0.038400,-0.1903,0.1162,-0.0451,0.228
0.046463,-0.0973,0.0558,-0.1301,0.172
0.047968,-0.0281,0.0121,-0.1436,0.147
0.053473,0.0365,-0.0399,-0.1426,0.152
0.058354,0.0630,-0.0540,-0.1379,0.161
0.063204,0.0703,-0.0337,-0.0915,0.120
0.068302,0.0657,-0.0181,-0.0477,0.083
0.073663,0.0226,-0.0256,-0.0180,0.039
0.078933,-0.0156,0.0011,0.0208,0.026
0.083456,-0.0419,-0.0033,0.0391,0.057
0.087962,-0.0874,0.0189,0.0750,0.117
0.097577,-0.1233,0.0369,0.0506,0.138
0.098301,-0.1521,0.0322,0.0597,0.167
0.103176,-0.1857,0.0474,0.0422,0.196
0.108669,-0.1857,0.0183,0.0195,0.188
0.113168,-0.1833,0.0017,-0.0007,0.183
0.118125,-0.1426,0.0198,-0.0069,0.144
0.123876,-0.1306,0.0222,-0.0121,0.133
0.128337,-0.1330,0.0073,-0.0501,0.142
0.132394,-0.0995,0.0078,-0.0252,0.103
0.137303,-0.1235,0.0559,-0.0601,0.148
0.143210,-0.1284,0.0349,-0.0127,0.134
0.147437,-0.0926,0.0586,0.0139,0.110
0.152369,-0.1143,0.0489,-0.0145,0.125
0.157564,-0.1121,0.0497,-0.0283,0.126
0.162373,-0.0859,0.0432,-0.0284,0.100
0.167466,-0.0740,0.0588,-0.0260,0.098
0.172614,-0.1173,0.0800,-0.0238,0.144
0.177197,-0.1151,0.0418,0.0094,0.123
0.182866,-0.1200,0.0022,-0.0009,0.120
0.187587,-0.1200,0.0116,-0.0173,0.122
0.195141,-0.0889,-0.0062,0.0204,0.091
0.197261,-0.1081,0.0064,0.0265,0.111
0.202246,-0.1105,-0.0040,0.0348,0.116
0.209684,-0.1105,0.0295,0.0760,0.137
0.212515,-0.1010,0.0339,0.0663,0.125
0.217154,-0.1203,0.0644,0.0268,0.139
0.223220,-0.1180,0.0705,0.0629,0.151
0.227978,-0.1134,0.0642,0.0267,0.133
0.232792,-0.1160,0.0704,0.0560,0.147
0.237183,-0.1329,0.0591,0.0280,0.148
