time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.0,0.3418,1.3622,-4.3018,4.525
0.02,2.7417,-0.6371,-6.3521,6.948
0.04,4.1931,-1.7136,-6.1093,7.605
0.06,1.8212,-0.8072,-2.6042,3.279
0.08,-1.1072,-1.1509,0.7512,1.765
0.1,-2.1646,-2.7321,0.5226,3.525
0.12,-1.3616,-2.189,-0.5668,2.64
0.14,-0.0682,0.5063,-0.4695,0.694
0.16,1.1886,2.6994,-0.1071,2.951
0.18,1.1412,3.1305,-0.2297,3.34
0.2,0.1222,1.7572,0.2906,1.785
0.22,-0.4664,-0.187,1.2135,1.313
0.24,-1.031,-1.5823,1.4171,2.361
0.26,-1.3289,-2.0252,0.9526,2.603
0.28,-0.8851,-1.5715,0.367,1.841
0.3,-0.6966,-0.4356,0.1094,0.829
0.32,-0.8012,0.5756,0.2557,1.019
0.34,-0.8878,0.8806,0.5443,1.364
0.36,-0.9987,0.9172,0.6695,1.512
0.38,-1.0512,0.9136,0.7322,1.573
0.4,-1.1375,0.7037,0.8425,1.581
0.42,-1.1149,0.1811,0.895,1.441
0.44,-0.8287,-0.3417,0.7666,1.179
0.46,-0.7617,-0.285,0.4812,0.945
0.48,-0.5107,0.1543,0.2118,0.574
0.5,0.0124,0.0093,-0.3134,0.314
0.52,0.4183,-0.746,-0.8631,1.215
0.54,0.6587,-1.7101,-0.3008,1.857
0.56,1.6623,-1.9521,0.5933,2.632
0.58,2.451,-0.365,1.7865,3.055
0.6,1.5555,1.4613,1.7276,2.746
0.62,0.2622,2.5157,1.2437,2.819
0.64,-0.4834,2.6362,0.1518,2.685
0.66,0.4368,0.1935,-1.8283,1.89
0.68,1.7148,-3.2648,-3.8813,5.354
0.7,2.5805,-3.7261,-3.9326,6.001
0.72,1.0986,-0.4008,-3.1322,3.343
0.74,-0.1519,1.8319,-2.5848,3.172
0.76,-0.5087,2.7745,-1.7395,3.314
0.78,-1.0181,2.4649,-0.3236,2.686
0.8,-0.1634,-0.1958,0.8746,0.911
0.82,1.2212,-2.6742,1.3147,3.22
0.84,1.5888,-3.5776,0.9775,4.035
0.86,1.3946,-2.0652,0.5566,2.553
0.88,0.2606,0.5815,0.1863,0.664
0.9,-1.2,1.8484,0.2162,2.214
0.92,-2.1485,1.5335,0.5445,2.695
0.94,-2.3108,0.636,0.5941,2.469
0.96,-2.0582,-0.0711,0.2978,2.081
0.98,-1.5086,-0.2806,0.4601,1.602
1.0,-1.4554,0.0924,0.6265,1.587
1.02,-1.3531,0.4893,0.7423,1.619
1.04,-0.886,0.1629,0.645,1.108
1.06,-0.5582,-0.1859,0.8054,0.997
1.08,-0.5309,-0.1135,1.1563,1.277
1.1,-0.5128,0.081,1.2314,1.336
1.12,0.0314,0.0224,1.0825,1.083
1.14,0.7072,-0.2855,0.6858,1.026
1.16,0.9129,-0.5633,-0.0345,1.073
1.18,0.2371,-0.0294,-0.0346,0.241
1.2,-0.2485,0.3845,0.0839,0.465
1.22,0.2282,0.3637,0.0223,0.43
1.24,1.3898,0.5465,0.5278,1.584
1.26,2.2165,0.1087,1.3903,2.619
1.28,1.9223,-0.4996,1.4088,2.435
1.3,0.7416,0.0611,1.1604,1.378
1.32,-0.4134,0.6329,-0.1695,0.775
1.34,0.3633,0.3381,-2.8615,2.904
1.36,1.3292,-0.1928,-4.6783,4.867
1.38,2.8645,-1.6912,-6.0001,6.861
1.4,3.0495,-2.1835,-4.5484,5.895
1.42,0.324,-1.7596,-0.4152,1.837
1.44,-1.2271,-2.56,1.2089,3.086
1.46,-0.7806,-2.0162,0.2528,2.177
1.48,0.1591,0.8364,-0.2101,0.877
1.5,0.3189,2.9781,-0.6407,3.063
1.52,0.3236,3.3973,-0.4923,3.448
1.54,-0.9614,1.8303,0.3598,2.099
1.56,-1.5351,-0.6344,0.713,1.808
1.58,-1.8265,-1.8119,0.8073,2.696
1.6,-1.6604,-1.6404,1.2252,2.636
1.62,-1.1371,-0.8699,0.8321,1.656
1.64,-0.8945,0.0342,0.3186,0.95
1.66,-0.848,0.2992,0.2383,0.93
1.68,-0.9685,0.1441,0.5538,1.125
1.7,-0.9079,0.2472,1.0427,1.404
1.72,-0.9849,0.5609,1.0315,1.533
1.74,-0.9726,0.6359,1.0714,1.581
1.76,-0.4119,0.2656,0.7608,0.905
1.78,0.1504,0.1727,0.3329,0.404
1.8,0.345,0.3335,0.3918,0.62
1.82,0.3327,0.0019,-0.0264,0.334
1.84,-0.0625,-0.9831,-0.1763,1.001
1.86,0.1775,-1.6571,-0.1174,1.671
1.88,0.9919,-1.1606,1.174,1.926
1.9,1.2427,0.1647,1.3237,1.823
1.92,1.1543,0.9489,1.3592,2.02
1.94,0.4745,1.0228,1.1113,1.583
1.96,-0.0708,0.5946,0.6988,0.92
1.98,0.6675,0.1892,-0.0665,0.697
2.0,1.0856,-0.6067,-1.3553,1.839
2.02,1.2525,-2.1951,-3.7556,4.527
2.04,2.224,-1.8975,-5.0286,5.817
2.06,2.2047,1.0261,-4.2445,4.892
2.08,0.9939,3.0329,-3.3439,4.623
2.1,0.6712,2.7565,-2.6345,3.872
2.12,-0.1706,1.5684,-0.6799,1.718
2.14,-0.8583,-0.7161,1.4002,1.792
2.16,-0.0967,-2.8701,1.944,3.468
2.18,0.3432,-2.8842,1.5247,3.28
2.2,0.125,-1.0262,0.6235,1.207
2.22,-0.4998,0.5705,-0.076,0.762
2.24,-1.1518,0.8213,-0.1518,1.423
2.26,-1.524,0.3629,0.0238,1.567
2.28,-1.9204,0.2415,0.4768,1.993
2.3,-2.139,0.5337,0.8369,2.358
2.32,-1.6435,0.3968,0.9344,1.932
2.34,-0.9053,0.2434,0.3892,1.015
2.36,-0.5413,0.2099,0.1503,0.6
2.38,-0.5102,-0.0475,0.4939,0.712
2.4,-0.5739,-0.3631,0.8873,1.117
2.42,-0.69,-0.3545,1.1991,1.428
2.44,-0.5214,-0.3247,1.1872,1.337
2.46,0.0266,-0.3401,0.8695,0.934
2.48,0.0943,-0.2356,0.4991,0.56
2.5,-0.7757,0.4731,0.418,1.0
2.52,-0.9628,0.8465,0.494,1.374
2.54,-0.5983,0.3082,-0.6741,0.953
2.56,1.2212,0.0403,-1.2887,1.776
2.58,2.6141,0.5953,0.5033,2.728
2.6,2.6423,-0.0503,1.6536,3.117
2.62,1.5505,-0.9636,1.7716,2.544
2.64,-0.0745,-0.6531,1.3828,1.531
2.66,-1.109,0.5949,0.0734,1.261
2.68,-0.6913,0.9578,-1.9565,2.285
2.7,0.7223,0.4179,-4.8138,4.886
2.72,3.3937,-1.4783,-7.0791,7.988
2.74,4.4435,-2.2896,-6.1175,7.9
