time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.6,-0.2952,-0.6757,0.894,1.159
2.62,-0.2994,-0.4744,0.685,0.885
2.64,-0.5826,-0.1952,0.6536,0.897
2.66,-0.9228,0.3172,0.5381,1.114
2.68,-1.12,0.3635,0.53,1.291
2.7,-1.8601,-0.1976,-0.1735,1.879
2.72,-1.2821,-0.4952,-0.559,1.484
2.74,0.2655,-0.0007,-0.148,0.304
2.76,1.1757,1.2397,-0.8009,1.887
2.78,2.5594,0.8376,-0.6831,2.778
2.8,2.629,0.6642,0.1148,2.714
2.82,2.0907,0.9997,0.8463,2.467
2.84,0.7347,1.0106,0.9752,1.585
2.86,0.2736,0.58,0.7374,0.977
2.88,0.7361,-0.2807,0.3888,0.879
2.9,1.1544,-1.6572,-1.2181,2.359
2.92,1.7113,-1.9006,-2.071,3.291
2.94,1.3945,-1.9621,-2.0042,3.132
2.96,0.9761,-1.3522,-2.6999,3.173
2.98,-0.2268,0.2521,-2.2201,2.246
3.0,-1.1737,1.7037,-1.2472,2.416
3.02,-0.1568,1.7562,-0.5171,1.837
3.04,0.907,1.5127,0.1915,1.774
3.06,1.2734,1.4434,0.5116,1.992
3.08,0.9732,0.8943,0.2543,1.346
3.1,0.0103,0.274,-0.0107,0.274
3.12,-1.0696,-0.0869,0.7766,1.325
3.14,-1.4873,-0.4024,1.4183,2.094
3.16,-1.3318,-0.6767,1.3117,1.988
3.18,-1.2265,-0.7512,0.9361,1.716
3.2,-0.9043,-1.0157,0.7353,1.546
3.22,-0.5946,-0.7982,0.5297,1.127
3.24,-0.4597,-0.8819,0.6592,1.193
3.26,-1.1995,-0.5508,0.6036,1.451
3.28,-1.9952,0.1271,0.9884,2.23
3.3,-2.0181,0.4311,1.1832,2.379
3.32,-1.7823,0.3635,1.1045,2.128
3.34,-1.5451,0.2305,0.5291,1.649
3.36,-1.1829,-0.1611,0.4252,1.267
3.38,-1.0362,-0.3843,-0.4459,1.192
3.4,-0.0322,-0.5545,-0.7244,0.913
3.42,0.9215,-0.3489,-0.7988,1.268
3.44,2.2593,-0.3271,-0.4277,2.323
3.46,2.441,-0.3633,0.2407,2.48
3.48,2.1883,0.3282,0.2453,2.226
3.5,1.7827,0.926,-0.2307,2.022
3.52,2.001,-0.0623,-0.2948,2.024
3.54,2.4886,-0.8188,-1.102,2.842
3.56,2.6887,-0.6804,-1.8027,3.308
3.58,2.3779,-0.2961,-1.1235,2.647
3.6,0.8988,0.8401,-0.9047,1.527
3.62,-1.1962,1.107,-1.4697,2.195
3.64,-2.2942,0.3048,-1.6888,2.865
3.66,-2.0075,-0.9202,-0.4106,2.246
3.68,-0.3933,-1.7674,0.6296,1.917
3.7,0.8729,-1.6594,0.0971,1.877
3.72,2.1378,-1.0882,-0.1096,2.401
3.74,1.8055,0.0243,0.0526,1.806
3.76,0.2878,0.9275,0.4603,1.075
3.78,-0.6443,1.2789,0.8926,1.687
3.8,-1.386,1.1779,0.8534,2.009
3.82,-1.773,0.6892,0.3963,1.943
3.84,-1.6934,0.1423,0.4316,1.753
3.86,-1.3798,-0.3979,0.6201,1.564
3.88,-1.281,-0.2828,0.7698,1.521
3.9,-1.2468,-0.0686,1.2404,1.76
3.92,-1.4398,0.0391,1.3101,1.947
3.94,-1.4016,0.0136,0.958,1.698
3.96,-1.6159,0.1947,0.4991,1.702
3.98,-1.4874,0.2532,-0.0299,1.509
4.0,-1.3841,0.188,-0.1039,1.401
4.02,-0.8739,0.1268,0.0511,0.885
4.04,-0.1946,0.1867,-0.4277,0.506
4.06,-0.2408,0.4317,-1.1736,1.273
4.08,0.5334,0.461,-0.3602,0.792
4.1,1.2021,0.6122,0.8841,1.613
4.12,1.7085,0.448,1.1792,2.124
4.14,1.9697,-0.4753,0.9029,2.218
4.16,1.4947,-1.033,-0.1919,1.827
4.18,2.6913,-0.1458,-0.1471,2.699
4.2,2.9621,-0.4586,0.0301,2.998
4.22,3.0761,-0.9447,-0.8657,3.332
4.24,1.0345,-1.1706,-1.195,1.967
4.26,0.2553,-0.5982,-2.0728,2.172
4.28,-0.0137,-0.203,-2.2182,2.227
4.3,-0.806,0.4979,-1.5254,1.796
4.32,-1.293,1.5923,-0.9399,2.256
4.34,-0.9241,1.9471,-0.2162,2.166
4.36,0.0714,1.9031,0.1284,1.909
4.38,0.7227,1.2559,0.5324,1.544
4.4,0.9014,0.2833,0.8526,1.273
4.42,0.3787,-0.4549,0.9177,1.092
4.44,-0.341,-0.9049,0.7184,1.205
4.46,-0.6243,-1.3085,0.5775,1.561
4.48,-0.5605,-1.2329,0.5754,1.471
4.5,-0.495,-0.6886,0.6555,1.072
4.52,-0.916,-0.1291,0.8926,1.285
4.54,-1.3766,0.2097,1.1328,1.795
4.56,-1.5659,0.3686,1.1185,1.959
4.58,-1.5595,0.3952,1.031,1.911
4.6,-1.3187,0.0933,1.0127,1.665
4.62,-1.0447,-0.235,0.8853,1.389
4.64,-1.037,-0.3226,0.8254,1.364
4.66,-1.1238,-0.4005,0.5626,1.319
4.68,-1.1656,-0.4662,0.4885,1.347
4.7,-1.0994,-0.3627,0.0732,1.16
4.72,-0.7774,-0.3085,-0.6269,1.045
4.74,-0.2744,-0.0487,-0.1971,0.341
4.76,1.4315,0.0981,-0.2838,1.463
4.78,2.5448,-0.0272,-0.0271,2.545
4.8,2.4651,0.7025,-0.7276,2.665
4.82,2.4584,0.7402,-1.1009,2.793
4.84,3.3173,0.0353,-0.6985,3.39
4.86,4.0402,-0.502,-0.3955,4.09
4.88,2.7975,-0.9115,-1.9448,3.527
4.9,1.1936,-0.0269,-1.732,2.104
4.92,-0.2177,0.7752,-1.1233,1.382
4.94,-1.5886,0.5734,-0.8513,1.891
4.96,-2.3172,-0.0971,-0.9446,2.504
4.98,-1.9516,-0.8753,-0.102,2.141
5.0,-0.6542,-1.2538,0.5566,1.52
5.02,0.4551,-1.19,0.3178,1.313
5.04,1.2178,-0.7428,0.0023,1.426
5.06,1.5585,-0.2234,0.0504,1.575
5.08,0.7649,0.4343,0.1056,0.886
5.1,-0.1482,0.7323,0.2867,0.8
5.12,-1.079,0.5193,0.8048,1.443
