time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.006491,0.0129,-0.1322,0.1638,0.211
0.007124,-0.0442,-0.1459,0.1866,0.241
0.007559,-0.0463,-0.1710,0.1615,0.240
0.008038,-0.0744,-0.1707,0.0899,0.207
0.012358,-0.0970,-0.1759,0.0139,0.201
0.020861,-0.1094,-0.2097,-0.0405,0.240
0.022930,-0.1334,-0.2172,-0.0370,0.258
0.027342,-0.1764,-0.1842,-0.0142,0.255
0.035695,-0.1572,-0.0828,-0.0094,0.178
0.037282,-0.1496,-0.0551,-0.0645,0.172
0.042906,-0.1581,-0.0471,-0.0547,0.174
0.047389,-0.1761,0.0724,-0.0691,0.203
0.052328,-0.1481,0.1503,-0.0772,0.225
0.057304,-0.1269,0.2076,-0.0756,0.255
0.062751,-0.1055,0.1832,-0.0431,0.216
0.069738,-0.0940,0.2327,-0.0451,0.255
0.072616,-0.0727,0.2824,0.0025,0.292
0.078168,-0.0397,0.2253,0.0354,0.231
0.083433,0.0095,0.2071,0.0692,0.219
0.087585,0.0224,0.1429,0.0995,0.176
0.092221,0.0443,0.1034,0.0931,0.146
0.099528,0.0444,0.1083,0.0344,0.122
0.102164,0.0331,0.0627,-0.0363,0.080
0.107205,-0.0162,0.0377,-0.0482,0.063
0.112289,-0.0750,0.0313,-0.0773,0.112
0.117076,-0.0879,0.0012,-0.1006,0.134
0.122191,-0.1319,0.0142,-0.1018,0.167
0.127134,-0.1229,0.0069,-0.1236,0.174
0.132538,-0.0970,-0.0021,-0.1023,0.141
0.136805,-0.0953,0.0084,-0.0592,0.112
0.142043,-0.0890,0.0368,-0.0196,0.098
0.148598,-0.0613,0.0717,0.0163,0.096
0.152066,-0.0314,0.0577,0.0366,0.075
0.156709,-0.0042,0.0301,0.0495,0.058
0.162004,0.0298,0.0211,0.1010,0.107
0.168669,0.0585,0.0624,0.1187,0.146
0.172250,0.0969,0.0542,0.1317,0.172
0.176943,0.0775,0.0395,0.1355,0.161
0.183942,0.0701,0.0521,0.0956,0.129
0.186855,0.0917,0.0587,0.0727,0.131
0.191506,0.0944,0.0675,0.0751,0.138
0.197835,0.0899,0.0226,0.0890,0.128
0.202480,0.1616,-0.0039,0.1036,0.192
0.206897,0.2615,-0.0059,0.0844,0.275
0.211410,0.2990,-0.0139,0.0092,0.299
0.216831,0.3152,-0.0466,-0.0026,0.319
0.221933,0.3740,-0.0662,0.0054,0.380
0.226593,0.4179,-0.1215,0.0410,0.437
0.231872,0.4538,-0.1403,0.0785,0.481
0.236201,0.4220,-0.1453,0.0994,0.457
0.240983,0.3351,-0.1953,0.1398,0.412
0.247038,0.2549,-0.2630,0.1772,0.407
0.252551,0.1909,-0.2967,0.1761,0.394
0.255843,0.1772,-0.3421,0.1705,0.421
0.260787,0.1634,-0.3333,0.1552,0.402
0.265986,0.1665,-0.3417,0.1569,0.411
0.271049,0.1912,-0.3038,0.1208,0.379
0.275984,0.1397,-0.2472,0.1026,0.302
0.284000,0.0838,-0.2100,0.0962,0.246
0.286459,0.0523,-0.1428,0.0986,0.181
0.291110,-0.0100,-0.1107,0.0873,0.141
0.296815,-0.1438,-0.0226,0.0420,0.151
0.300746,-0.3007,0.0710,-0.0150,0.309
0.306023,-0.3778,0.1291,-0.0663,0.405
0.311107,-0.4567,0.1435,-0.0913,0.487
0.316262,-0.5330,0.1942,-0.0614,0.571
0.320773,-0.5611,0.2184,0.0269,0.603
0.327024,-0.5700,0.2569,0.0951,0.632
0.331269,-0.5856,0.2364,0.0956,0.639
0.336332,-0.6249,0.2361,0.0713,0.672
0.340945,-0.6686,0.2587,0.0628,0.720
0.346269,-0.6375,0.2313,-0.0106,0.678
0.350742,-0.5920,0.1970,-0.0402,0.625
